tick,controller.r_roll,controller.r_pitch,controller.r_yaw,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,controller.accelz
3272,0.003885452868417,0.004958588629961,0.003523773048073,0,0,0,0,0.996352016925812
3274,0.004342006519437,0.00320796109736,0.00230347388424,0,0,0,0,0.995757699012756
3276,0.002586951246485,0.001075960812159,0.000892076292075,0,0,0,0,0.995539367198944
3278,0.000927541812416,0.000365577143384,0.000734004483093,0,0,0,0,0.995247840881348
3280,0.000744915974792,0.000385497056413,-0.000743897282518,0,0,0,0,0.994849562644959
3282,0.00227737147361,-0.000955004710704,-0.002875491511077,0,0,0,0,0.994713723659515
3284,0.002007462549955,0.000174839020474,-0.002837517065927,0,0,0,0,0.994759321212769
3286,0.001829910208471,0.003500969149172,-0.001691985176876,0,0,0,0,0.995020031929016
3288,0.002363935578614,0.005510261747986,0.000679905933794,0,0,0,0,0.995170891284943
3290,0.001470072660595,0.005302239209414,0.001326403347775,0,0,0,0,0.995048105716705
3292,0.000134038913529,0.002753062406555,0.001220437465236,0,0,0,0,0.995087623596191
3294,5.17918706464116E-05,-0.002113606780767,0.001758740399964,0,0,0,0,0.995303988456726
3296,0.001154694473371,-0.00609836820513,0.001543667167425,0,0,0,0,0.995464324951172
3298,-0.00015314904158,-0.004724632017314,0.00042225283687,0,0,0,0,0.995805203914642
3300,-0.001800593454391,-0.001142894965597,-0.00083479238674,0,0,0,0,0.996080219745636
3302,-0.003045195713639,-0.00099054351449,0.000396212737542,0,0,0,0,0.995704352855682
3304,-0.002336084377021,-0.001701255678199,0.002208061981946,0,0,0,0,0.995051145553589
3306,-0.000462140335003,0.000323634129018,0.001142121036537,0,0,0,0,0.994956254959106
3308,-7.2481925599277E-05,0.002632984658703,-0.000373430520995,0,0,0,0,0.995436072349548
3310,-9.49446348386118E-06,0.003335981396958,-9.88143146969378E-05,0,0,0,0,0.996496319770813
3312,-0.000241717483732,0.000945678213611,-0.000573837547563,0,0,0,0,0.997591197490692
3314,-0.000389970926335,-0.00286785652861,-0.000425358070061,0,0,0,0,0.998550951480866
3316,-0.001968117430806,-0.004303712863475,-0.000235372994212,0,0,0,0,0.999343752861023
3318,-0.002141718287021,-0.005249143112451,0.000636054901406,0,0,0,0,0.999779760837555
3320,-0.001560465549119,-0.003978061489761,0.00104739353992,0,0,0,0,0.999751329421997
3322,-0.001686340896413,-0.00273575191386,0.000629485584795,0,0,0,0,0.999669849872589
3324,-0.003060362534598,-0.004133465699852,-9.29754969547503E-05,0,0,0,0,0.999680042266846
3326,-0.002555969171226,-0.002740626223385,-0.001573272515088,0,0,0,0,0.999667286872864
3328,0.001376065425575,0.001645642216317,-0.002041302854195,0,0,0,0,0.999561727046967
3330,0.002234256127849,0.004766945261508,-0.001291860593483,0,0,0,0,0.999302804470062
3332,-0.000731000385713,0.005142936483026,0.001924324198626,0,0,0,0,0.998695075511932
3334,-0.002755177672952,0.001645782729611,0.004240910056978,0,0,0,0,0.998071670532227
3336,-0.003070192178711,-0.001890803920105,0.003448207397014,0,0,0,0,0.997965216636658
3338,-0.00259822094813,-0.003334333654493,0.001099045970477,0,0,0,0,0.998593628406525
3340,-0.001401876332238,-0.002089021028951,0.001096663647331,0,0,0,0,0.999492883682251
3342,-0.000335474003805,0.000188746475033,0.003232409944758,0,0,0,0,1.0000901222229
3344,0.000124522121041,-0.001164796878584,0.002235745545477,0,0,0,0,1.0001300573349
3346,-0.00083916564472,-0.003147480543703,0.001303528319113,0,0,0,0,0.999995231628418
3348,-0.002404290484265,-0.002984842285514,0.000239817381953,0,0,0,0,1.00002598762512
3350,-0.002050175331533,-0.002173397457227,-0.001908159232698,0,0,0,0,1.00040924549103
3352,-0.00057672400726,0.000651038659271,-0.000951322901528,0,0,0,0,1.00108563899994
3354,0.000390514585888,0.002274741185829,-0.00081273901742,0,0,0,0,1.00156366825104
3356,0.000490010075737,0.001837697229348,0.000484440126456,0,0,0,0,1.0016838312149
3358,-0.000665664148983,0.001522467238829,0.00125308916904,0,0,0,0,1.00163328647614
3360,-0.000924635503907,0.001083531766199,0.000288508279482,0,0,0,0,1.00133407115936
3362,0.000542596622836,0.001649608137086,-0.000265195471002,0,0,0,0,1.00058233737946
3364,0.001676759216934,0.004916063509882,-0.000750316889025,0,0,0,0,0.999692142009735
3366,0.000530972494744,0.00628472911194,-0.000966670399066,0,0,0,0,0.999184429645538
3368,-0.000566030095797,0.004238436929882,-0.000519485096447,0,0,0,0,0.999012470245361
3370,-0.001204039203003,0.00204221252352,7.25105564924888E-05,0,0,0,0,0.999085962772369
3372,2.2515503133036E-06,0.001378113287501,-0.00132900394965,0,0,0,0,0.999511182308197
3374,0.00315914535895,0.002484141150489,-0.003547927364707,0,0,0,0,0.999719738960266
3376,0.006113109178841,0.002387086860836,0.000145353449625,0,0,0,0,0.999405026435852
3378,0.004999940749258,-0.000591546355281,0.004375894088298,0,0,0,0,0.999105095863342
3380,0.001077938941307,-0.002382890786976,0.004122234880924,0,0,0,0,0.999030351638794
3382,0.00075128878234,-0.001178018166684,0.001088058343157,0,0,0,0,0.998926997184753
3384,0.001735870609991,0.002444899873808,-0.002770589664578,0,0,0,0,0.998647034168243
3386,-0.000707968021743,0.0026985690929,-0.002789457328618,0,0,0,0,0.998180270195007
3388,-0.001106022740714,-0.000920630292967,-0.002112094080076,0,0,0,0,0.997919976711273
3390,-0.000604083994403,-0.002631891286001,-0.002702113008127,0,0,0,0,0.998045563697815
3392,-0.003110059769824,-0.002638280624524,-0.000736588845029,0,0,0,0,0.998229384422302
3394,-0.002792585641146,-0.000918091158383,0.002768479753286,0,0,0,0,0.998390674591064
3396,-0.000379214819986,0.0023399584461,0.003745586145669,0,0,0,0,0.99842232465744
3398,0.000475906010251,0.003845508676022,0.002955006435514,0,0,0,0,0.99838250875473
3400,0.000973043264821,0.003497412195429,0.000344119325746,0,0,0,0,0.998430192470551
3402,0.001862705801614,0.002108183689415,-0.001471717376262,0,0,0,0,0.99856424331665
3404,0.000669672619551,-0.000205972377444,-0.002932111267,0,0,0,0,0.998545289039612
3406,-0.002607945818454,-0.002884844550863,-0.002042555017397,0,0,0,0,0.998244345188141
3408,-0.003716861829162,-0.00548651907593,-0.000444297707872,0,0,0,0,0.997890651226044
3410,-0.002099144970998,-0.006294747348875,0.000391928449972,0,0,0,0,0.997690141201019
3412,-9.29631569306366E-05,-0.006564090028405,0.002448650775477,0,0,0,0,0.997699081897736
3414,0.000501519243699,-0.006473727058619,0.00316186575219,0,0,0,0,0.998055517673492
3416,0.000656925316434,-0.003030854044482,0.002496594330296,0,0,0,0,0.998485684394836
3418,-0.000873131444678,0.000548296724446,0.002229788340628,0,0,0,0,0.999124825000763
3420,-0.001655846019275,0.001386743155308,-0.000200461043278,0,0,0,0,0.999944150447845
3422,-0.000458441849332,0.00096886861138,-0.002542209811509,0,0,0,0,1.00058138370514
3424,0.000591799151152,-0.000758292910177,-0.001088433549739,0,0,0,0,1.00084102153778
3426,0.002556943101808,0.000406812439905,0.00106722547207,0,0,0,0,1.00071096420288
3428,0.0031964618247,0.002381247235462,0.000291234842734,0,0,0,0,1.00052917003632
3430,0.001042576972395,0.002927038120106,-0.001659440458752,0,0,0,0,1.00021934509277
3432,0.000761884555686,0.002925512380898,-5.08531120431144E-05,0,0,0,0,0.999896943569183
3434,0.001359996036626,0.00211207405664,0.000728640763555,0,0,0,0,0.99988579750061
3436,-0.000337709789164,0.001819669385441,0.000885859306436,0,0,0,0,0.999759614467621
3438,-0.001989354379475,0.004195115994662,0.002413456095383,0,0,0,0,0.999373376369476
3440,-0.000385168677894,0.00731791742146,0.002373005961999,0,0,0,0,0.998981237411499
3442,0.002875122241676,0.005397696979344,0.001111181103624,0,0,0,0,0.999040484428406
3444,0.002782259136438,0.003068826859817,0.000896668643691,0,0,0,0,0.999265074729919
3446,-0.000243347225478,0.001499593257904,0.000950000830926,0,0,0,0,0.999486148357391
3448,-0.002072192495689,8.68304923642427E-05,0.000229761353694,0,0,0,0,0.999833405017853
3450,-0.002516708569601,0.000185152486665,-0.000156763213454,0,0,0,0,1.00004506111145
3452,-0.002450353233144,-0.00272627430968,-0.001606846344657,0,0,0,0,1.00013017654419
3454,-0.000971109548118,-0.006388689391315,-0.002596606500447,0,0,0,0,1.0003696680069
3456,0.002697150688618,-0.004047699272633,-0.000227623924729,0,0,0,0,1.00056159496307
3458,0.004575645085424,0.001714702695608,0.00285517424345,0,0,0,0,1.00067901611328
3460,0.001790351117961,0.003921156749129,0.004040622618049,0,0,0,0,1.00095534324646
3462,-0.001188675640151,-3.7225974665489E-05,0.003718012012541,0,0,0,0,1.00112020969391
3464,-0.001274761743844,-0.001601049792953,0.001922815688886,0,0,0,0,1.00117921829224
3466,-0.00148526369594,0.000306101195747,-0.001518115983345,0,0,0,0,1.00093924999237
3468,-0.002274483442307,-0.000189515121747,-0.003338952548802,0,0,0,0,1.00036716461182
3470,-0.000820145360194,-0.003346921643242,-0.00031972117722,0,0,0,0,0.999589383602142
3472,0.000458515365608,-0.004347014240921,0.002804594580084,0,0,0,0,0.998914659023285
3474,-4.12220397265628E-05,-0.002702801255509,0.002816003281623,0,0,0,0,0.998519957065582
3476,-0.001494412426837,-0.001473254407756,-2.49523582169786E-05,0,0,0,0,0.998221397399902
3478,-0.001470602001064,0.000498999841511,-0.002901497296989,0,0,0,0,0.997829139232636
3480,-0.000538928085007,0.005310502834618,-0.003315843874589,0,0,0,0,0.997573435306549
3482,-0.000518993183505,0.004736281465739,8.98627476999536E-05,0,0,0,0,0.997658967971802
3484,-0.000492214341648,-0.001527924323455,0.002653017174453,0,0,0,0,0.998109519481659
3486,0.001584063167684,-0.004265744704753,0.000895118108019,0,0,0,0,0.998695194721222
3488,0.001813666778617,-0.003001449164003,0.000305878551444,0,0,0,0,0.999448955059052
3490,0.00141394615639,0.000304238521494,0.001853398513049,0,0,0,0,1.00059247016907
3492,0.000510602840222,0.002578729530796,0.001728419330902,0,0,0,0,1.00160694122314
3494,-0.000242931739194,0.002126179868355,0.001223559258506,0,0,0,0,1.00177550315857
3496,-0.001284575555474,0.001491826609708,-0.000664394639898,0,0,0,0,1.00145125389099
3498,-0.002786730416119,-0.001258675474674,-0.003315662732348,0,0,0,0,1.00108480453491
3500,-0.002913657110184,-0.000439105497207,-0.001190844923258,0,0,0,0,1.0007472038269
3502,-0.000306183908833,0.003847864689305,0.003349271137267,0,0,0,0,1.00049650669098
3504,0.001112807658501,0.004933609161526,0.003822180209681,0,0,0,0,1.00029277801514
3506,0.000589624571148,0.004015818238258,0.00106538226828,0,0,0,0,0.999710083007813
3508,0.000177437788807,0.003953447565436,-0.000342025334248,0,0,0,0,0.998980104923248
3510,0.00049199978821,0.001421003369614,-0.002347750356421,0,0,0,0,0.998823404312134
3512,0.002654776209965,-0.003065562574193,-0.003131530247629,0,0,0,0,0.999091029167175
3514,0.002129920292646,-0.006989122834057,-0.00321371271275,0,0,0,0,0.999536454677582
3516,-0.000283809844404,-0.005546911153942,-0.002082574181259,0,0,0,0,0.999805390834808
3518,-0.002008803654462,-0.000470991479233,0.002450607251376,0,0,0,0,0.999783933162689
3520,-0.002583395456895,0.001258777803741,0.005664219614118,0,0,0,0,0.999830603599548
3522,-0.003242711769417,0.000709343294147,0.003282694146037,0,0,0,0,1.00013291835785
3524,-0.002309759380296,0.001635498832911,-0.001689195982181,0,0,0,0,1.00029993057251
3526,-0.001463276334107,0.00355774932541,-0.003047638339922,0,0,0,0,1.00012171268463
3528,-0.001501080812886,0.003511030459777,-0.002894840901718,0,0,0,0,0.999907612800598
3530,-0.002058306708932,0.001567974570207,-0.001719936262816,0,0,0,0,1.00016379356384
3532,-0.002481949748471,5.8864357015409E-06,-0.000488954596221,0,0,0,0,1.00068533420563
3534,-0.000902304193005,-0.002755573019385,0.00128142372705,0,0,0,0,1.00109267234802
3536,0.001582156284712,-0.004295616410673,0.002097683260217,0,0,0,0,1.00159132480621
3538,0.000765513046645,-0.002004979178309,0.0023908468429,0,0,0,0,1.00210165977478
3540,-0.000844477326609,-0.000603298831265,0.002124115591869,0,0,0,0,1.00206077098846
3542,-0.000275321886875,-0.000357113778591,0.002614158438519,0,0,0,0,1.00148725509644
3544,-0.000943449151237,-0.000396953138988,0.002441207645461,0,0,0,0,1.00094139575958
3546,-0.002722573466599,-0.001133681274951,-0.000256787636317,0,0,0,0,1.00067782402039
3548,-0.002855990547687,0.00067051948281,-0.000413398724049,0,0,0,0,1.00075387954712
3550,-0.001663868315518,0.004942348226905,0.000901149061974,0,0,0,0,1.00110173225403
3552,0.000566375558265,0.006418162025511,-0.001080039422959,0,0,0,0,1.00128853321075
3554,0.000981630641036,0.004023555666208,-0.002217813394964,0,0,0,0,1.00111544132233
3556,-0.000784587813541,0.002874543424696,-0.000229319673963,0,0,0,0,1.00083875656128
3558,0.000175643901457,0.001990542979911,0.002059447113425,0,0,0,0,1.00060367584229
3560,0.000489144527819,0.003280493663624,0.003318018047139,0,0,0,0,1.00049614906311
3562,-0.000888402399141,0.003856638912112,0.00247017131187,0,0,0,0,1.00065922737122
3564,0.001635889755562,0.004869233351201,0.000555430422537,0,0,0,0,1.00069987773895
3566,0.003525019390509,0.003720658598468,-0.002271587727591,0,0,0,0,1.00060153007507
3568,0.000492864230182,-0.00114506110549,-0.004622985143214,0,0,0,0,1.00069344043732
3570,-0.001425783499144,-0.002568619325757,-0.00358109199442,0,0,0,0,1.00100111961365
3572,0.000785391894169,-0.000318902748404,0.000252422119956,0,0,0,0,1.00100755691528
3574,0.0013020405313,0.000531485362444,0.001979559892789,0,0,0,0,1.0009138584137
3576,0.000463663513074,-0.000637218880001,0.001328972401097,0,0,0,0,1.00097751617432
3578,0.001088780583814,0.000467298203148,0.00342883169651,0,0,0,0,1.00105094909668
3580,0.00153534533456,0.001190275186673,0.005455554462969,0,0,0,0,1.00118899345398
3582,-0.000703055469785,0.001150676631369,0.00232801400125,0,0,0,0,1.00144481658936
3584,-0.001285956124775,0.000646191765554,0.0001957022032,0,0,0,0,1.00155293941498
3586,0.001238720607944,4.95686654176097E-05,0.000635604606941,0,0,0,0,1.00162768363953
3588,0.001907811034471,0.000265675917035,7.57855596020818E-05,0,0,0,0,1.00183403491974
3590,0.001486422494054,0.002033119322732,1.12228244688595E-05,0,0,0,0,1.00165855884552
3592,0.001146602910012,0.00205751368776,0.001193179166876,0,0,0,0,1.00094783306122
3594,-9.17517099878751E-05,-0.001926272758283,0.003725477494299,0,0,0,0,1.00022387504578
3596,-5.71134223719128E-05,-0.004454967565835,0.00439428165555,0,0,0,0,0.999883890151978
3598,0.001577822957188,-0.004797329194844,-0.000867086928338,0,0,0,0,1.00005650520325
3600,0.001133933430538,-0.002248068572953,-0.003381949616596,0,0,0,0,1.00074982643127
3602,-0.000809214427136,-0.000569057592656,-0.001085987896658,0,0,0,0,1.0015743970871
3604,-0.002483937889338,-0.000702852557879,0.000686244457029,0,0,0,0,1.00187492370605
3606,-0.002337320707738,0.001004912541248,-0.000432193424786,0,0,0,0,1.00135278701782
3608,0.000928206252865,0.003491064766422,-0.001141261775047,0,0,0,0,1.00055873394012
3610,0.002644979162142,0.004240325652063,-0.000156951049576,0,0,0,0,0.999938249588013
3612,0.000120933262224,0.00250522675924,-3.21389779855963E-05,0,0,0,0,0.999774754047394
3614,-0.003113220445812,0.000336355093168,-0.0018460303545,0,0,0,0,0.999828338623047
3616,-0.001466210000217,0.00017750049301,-0.000913565629162,0,0,0,0,0.999526739120483
3618,0.001293996232562,0.000706917140633,0.000553193152882,0,0,0,0,0.999363303184509
3620,0.002870001364499,0.003267207648605,-4.35549518442713E-05,0,0,0,0,0.999785304069519
3622,0.002876685233787,0.006264682859182,-0.000774411892053,0,0,0,0,1.00053179264069
3624,0.00039996864507,0.004741955548525,-0.001442159642465,0,0,0,0,1.00129342079163
3626,-0.000270756194368,0.002964932704344,-0.000394341099309,0,0,0,0,1.00195562839508
3628,0.002091584959999,0.001554249902256,0.000670411274768,0,0,0,0,1.00221228599548
3630,0.00346148503013,-0.000114656628284,-0.000236773848883,0,0,0,0,1.00197196006775
3632,0.003329929662868,-0.001912858220749,-1.68912338267546E-05,0,0,0,0,1.00162196159363
3634,0.003607637947425,-0.003259447170421,0.001090504229069,0,0,0,0,1.00117945671082
3636,0.002730987267569,-0.003485867986456,0.003741568187252,0,0,0,0,1.00049412250519
3638,-0.000109297572635,-0.001134816673584,0.003943424671888,0,0,0,0,0.999991416931152
3640,-0.001500748214312,0.000708915293217,0.000851193268318,0,0,0,0,0.999731063842773
3642,-0.000348420115188,0.00104544358328,-0.001126662944444,0,0,0,0,0.999459207057953
3644,0.001731493859552,0.001829217304476,0.000355856464012,0,0,0,0,0.999530732631683
3646,0.002000018488616,0.001747000031173,0.002656822791323,0,0,0,0,0.999833583831787
3648,0.001886854297481,0.000900030951016,0.004234129562974,0,0,0,0,0.999756813049316
3650,0.001373881590553,0.000267086899839,0.003569814143702,0,0,0,0,0.999425292015076
3652,0.000632400042377,-0.001503711217083,0.000702115125023,0,0,0,0,0.999387800693512
3654,-0.00118430738803,-0.005013966467232,-0.00117463269271,0,0,0,0,0.999838411808014
3656,-0.003825168823823,-0.003877730807289,0.001051731174812,0,0,0,0,1.00031304359436
3658,-0.005230043549091,-0.001688087824732,0.001950699021108,0,0,0,0,1.00030720233917
3660,-0.004011042881757,7.08833613316528E-05,3.29817994497716E-05,0,0,0,0,1.00001013278961
3662,-0.00269797234796,0.002926588524133,-0.001489915302955,0,0,0,0,0.999686896800995
3664,-0.000320632214425,0.004508728161454,-0.000107291300083,0,0,0,0,0.999424159526825
3666,0.001626960234717,0.003111562691629,0.00047510091099,0,0,0,0,0.999374628067017
3668,0.001358184264973,0.000513876613695,-0.001174921402708,0,0,0,0,0.999397814273834
3670,-0.000118088268209,-0.000834281090647,-0.001722000190057,0,0,0,0,0.999354302883148
3672,-0.001353506115265,0.000125206759549,-0.00194426975213,0,0,0,0,0.999323666095734
3674,-0.001149611896835,0.000592233845964,-0.000366826163372,0,0,0,0,0.999067842960358
3676,-0.00143779895734,-4.16142356698401E-05,0.002145285019651,0,0,0,0,0.99854451417923
3678,-0.003087391378358,0.000759991526138,0.002427693456411,0,0,0,0,0.998159408569336
3680,-0.001384829054587,0.0028443147894,-0.000614986987785,0,0,0,0,0.99824982881546
3682,0.000638455152512,0.00277752825059,-0.002259590663016,0,0,0,0,0.998548686504364
3684,0.000318943319144,0.000589371309616,-0.000711463333573,0,0,0,0,0.998536705970764
3686,0.000318178557791,-0.001564127160236,0.001021367730573,0,0,0,0,0.998594343662262
3688,0.000245065195486,-0.001361176837236,0.001290193060413,0,0,0,0,0.998880326747894
3690,-0.000126586557599,-0.000898093509022,-0.000110109329398,0,0,0,0,0.999321818351746
3692,-0.000377904012566,-0.001170563977212,-0.001881457865238,0,0,0,0,0.999382734298706
3694,-0.002424850594252,-0.002001621527597,-0.001926581840962,0,0,0,0,0.999015033245087
3696,-0.003056358313188,-0.000843784131575,-9.10689632291906E-05,0,0,0,0,0.998863399028778
3698,-0.001122367219068,0.001575453672558,0.001746093621477,0,0,0,0,0.998918175697327
3700,4.97893706778996E-05,0.0030184276402,0.000871320720762,0,0,0,0,0.99905925989151
3702,0.001321417046711,0.005641967523843,-0.000310109666316,0,0,0,0,0.999199688434601
3704,0.001207652385347,0.009390380233526,-0.001839217380621,0,0,0,0,0.999169588088989
3706,-0.000896102632396,0.007203741464764,-0.001920072594658,0,0,0,0,0.998675048351288
3708,0.000650706875604,-0.001386536750942,-0.001529119093902,0,0,0,0,0.998065292835236
3710,8.5953448433429E-05,-0.005836062133312,-0.002091157715768,0,0,0,0,0.997934699058533
3712,-0.000874661607668,-0.00217383634299,7.63156003813492E-06,0,0,0,0,0.998073697090149
3714,0.001027413643897,0.00148497952614,0.002544465009123,0,0,0,0,0.998311936855316
3716,0.002649746602401,0.002562569454312,0.001470254617743,0,0,0,0,0.998740196228027
3718,0.00232423725538,0.003178814658895,-0.002525417366996,0,0,0,0,0.999103128910065
3720,0.000983770820312,0.002284074667841,-0.005686536896974,0,0,0,0,0.999236822128296
3722,-0.000257445382886,0.00081131834304,-0.001961395610124,0,0,0,0,0.999281227588654
3724,-0.002034693257883,-0.000473770633107,0.00428196741268,0,0,0,0,0.999433755874634
3726,-0.00409364560619,-0.002308833179995,0.0046541034244,0,0,0,0,0.999689161777496
3728,-0.003786764573306,-0.001145727350377,0.001172548392788,0,0,0,0,1.00021374225616
3730,-0.001903876895085,0.004393692594022,0.000274037418421,0,0,0,0,1.00056040287018
3732,0.000237987973378,0.006403517443687,0.002299120416865,0,0,0,0,1.00057935714722
3734,0.001486441935413,0.004599186126143,0.00291496491991,0,0,0,0,1.00051307678223
3736,0.001347909565084,0.002919821301475,0.002141191624105,0,0,0,0,1.00058054924011
3738,0.000867712660693,0.000237113708863,0.003352488391101,0,0,0,0,1.00066530704498
3740,0.000833238009363,-0.001588020240888,0.004461573902518,0,0,0,0,1.00047516822815
3742,0.000299240346067,-0.002066677436233,0.002705770311877,0,0,0,0,1.00016510486603
3744,-0.002097165677696,-0.003794052172452,0.001341710914858,0,0,0,0,1.0001415014267
3746,-0.003887930652127,-0.004522613249719,-0.001219492871314,0,0,0,0,1.00033581256866
3748,-0.001670083147474,-0.001860238495283,-0.00273084291257,0,0,0,0,1.0004026889801
3750,0.001152834272943,0.001309564569965,-0.000601766456384,0,0,0,0,1.00003111362457
3752,-0.000284613342956,0.00264888163656,0.001672308542766,0,0,0,0,0.999249577522278
3754,-0.004562211688608,0.002879450796172,0.003304915968329,0,0,0,0,0.998254120349884
3756,-0.007136293686926,0.00257451320067,0.001879220828414,0,0,0,0,0.997358024120331
3758,-0.004293092992157,0.002140471944585,-1.5654490198358E-05,0,0,0,0,0.996872663497925
3760,8.06132738944143E-05,0.003322654636577,1.64582761499332E-05,0,0,0,0,0.996812701225281
3762,0.002860311884433,0.003305964870378,-1.06359539131518E-05,0,0,0,0,0.99704509973526
3764,0.003241688711569,0.002151178428903,0.00026363611687,0,0,0,0,0.997445166110992
3766,-0.000617247365881,0.002449817722663,0.000487857498229,0,0,0,0,0.997644782066345
3768,-0.004628207534552,0.003509470960125,-0.000690872373525,0,0,0,0,0.997811257839203
3770,-0.004023752640933,0.002782390220091,-0.000966534717008,0,0,0,0,0.998092830181122
3772,-0.003134932834655,-0.001571092288941,-0.000706971157342,0,0,0,0,0.998351335525513
3774,-0.003453879617155,-0.006499608047307,-0.000441337062512,0,0,0,0,0.998419880867004
3776,-0.002073942683637,-0.005730943288654,0.000199512563995,0,0,0,0,0.998383343219757
3778,0.000398214207962,0.001528344349936,0.001934162108228,0,0,0,0,0.998591721057892
3780,-0.00107888772618,0.00570541806519,0.001727936672978,0,0,0,0,0.999124348163605
3782,-0.003340415656567,0.00248107733205,0.001638498622924,0,0,0,0,0.999906837940216
3784,-0.004088460467756,-0.000208338606171,0.000377241900424,0,0,0,0,1.00082063674927
3786,-0.002583636902273,-0.000193043451873,-0.001611974090338,0,0,0,0,1.00129473209381
3788,0.00069919397356,-0.001653956482187,0.001108737196773,0,0,0,0,1.00121033191681
3790,0.001003981218673,-0.005508529487997,0.00479554804042,0,0,0,0,1.00110983848572
3792,-0.002826968673617,-0.007531026843935,0.001936936634593,0,0,0,0,1.00115668773651
3794,-0.003221688559279,-0.00557407271117,-0.003086826531217,0,0,0,0,1.00103998184204
3796,0.000845787290018,-0.003236165735871,-0.002066948451102,0,0,0,0,1.00060701370239
3798,0.0030250728596,-0.002561071654782,-0.000677924545016,0,0,0,0,1.00013995170593
3800,0.001809058012441,-0.002708350308239,-0.000134354530019,0,0,0,0,0.999678671360016
3802,0.001284401048906,-0.001414034282789,0.001596554880962,0,0,0,0,0.999427378177643
3804,0.00138666620478,-0.000649798195809,0.003480102401227,0,0,0,0,0.999668717384338
3806,0.000412389927078,0.000597664853558,0.003968705888838,0,0,0,0,0.999812662601471
3808,-0.002349946880713,0.000230331264902,0.002004400128499,0,0,0,0,0.999496102333069
3810,-0.003886987920851,-0.001075756037608,-0.002189212711528,0,0,0,0,0.999034821987152
3812,-0.002125461352989,-3.95788338209968E-05,-0.003434241283685,0,0,0,0,0.998879611492157
3814,-0.001829902059399,-0.000817454711068,-0.002483779331669,0,0,0,0,0.998916387557983
3816,-0.001937670516782,-0.004003779962659,-0.001309312414378,0,0,0,0,0.998948037624359
3818,-0.00127268047072,-0.005399443209171,-0.000206760552828,0,0,0,0,0.9992795586586
3820,-0.000888313574251,-0.003507509827614,-0.000518020533491,0,0,0,0,0.999862790107727
3822,-0.000848087423947,-0.00238304794766,-0.002205367432907,0,0,0,0,1.00016987323761
3824,-0.001232512760907,-0.004748909268528,-0.00221391627565,0,0,0,0,1.00022971630096
