tick,controller.r_roll,controller.r_pitch,controller.r_yaw,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,controller.accelz
28825,-0.009882894344628,0.031292777508497,-0.012145160697401,47056.83203125,-1514,-1545,2454,1.21106016635895
28827,-0.004882780835032,0.041129373013973,-0.011995506472886,47056.83203125,-831,-2366,2402,1.20242977142334
28829,-0.008736938238144,0.048851523548365,-0.006860564462841,47056.83203125,-118,-2263,2491,1.19668447971344
28831,-0.013061474077404,0.055891800671816,-0.001917112036608,46967.51171875,-26,-2425,2525,1.1996031999588
28833,-0.018364837393165,0.069956280291081,-0.001723809051327,46967.51171875,15245,-3050,2529,1.20975065231323
28835,-0.031038636341691,0.082817204296589,-0.002703402424231,46967.51171875,3433,-3309,2522,1.22515201568604
28837,-0.044131003320217,0.086064875125885,-0.003479887964204,46967.51171875,3627,-2547,2519,1.24025535583496
28839,-0.042797185480595,0.08718441426754,-0.005252591799945,46967.51171875,2668,-2586,2495,1.25281918048859
28841,-0.031772118061781,0.085754245519638,-0.003746345173568,46689.3359375,1765,-2252,2519,1.25944721698761
28843,-0.025431681424379,0.084156028926373,0.000356891308911,46689.3359375,2067,-2395,2564,1.26126480102539
28845,-0.017806379124522,0.080455042421818,-5.00064124935307E-05,46689.3359375,1842,-2058,2548,1.25949823856354
28847,-0.010030033998191,0.075787998735905,-0.003259390126914,46689.3359375,1734,-2082,2522,1.25353538990021
28849,-0.00655466504395,0.079623766243458,-0.006394215859473,46689.3359375,2004,-2627,2507,1.24437212944031
28851,0.003340560011566,0.083225548267365,-0.004432856570929,46520.54296875,1375,-2837,2512,1.2349808216095
28853,0.023931929841638,0.076993748545647,-0.002508292905986,46520.54296875,357,-1913,2536,1.22872710227966
28855,0.042664431035519,0.089296594262123,-0.002038574544713,46520.54296875,114,-3601,2543,1.22068881988525
28857,0.051817554980517,0.118628360331059,-0.000145790283568,46520.54296875,776,-5105,2554,1.20878410339355
28859,0.046372558921576,0.137447968125343,0.00061087688664,46520.54296875,1792,-4904,2585,1.19448554515839
28861,0.044025059789419,0.132089495658875,0.003079400863498,28037.361328125,1711,-2882,2580,1.18613457679749
28863,0.053618557751179,0.109552077949047,0.003100367961451,28037.361328125,594,-1560,2613,1.17880880832672
28865,0.069830678403378,0.083734691143036,-0.000439187308075,28037.361328125,6,-780,2559,1.17284798622131
28867,0.088752657175064,0.06345671415329,0.002687752246857,28037.361328125,-661,-1019,2604,1.16524875164032
28869,0.108885526657105,0.046825800091028,0.006960672326386,28037.361328125,-856,-945,2614,1.15345728397369
28871,0.124902553856373,0.033404089510441,0.007297860458493,21252.681640625,-1076,-1038,2658,1.13692080974579
28873,0.144285902380943,0.035185102373362,0.007134461775422,21252.681640625,-1350,-2118,2619,1.12682688236237
28875,0.157143607735634,0.046903822571039,0.006577910389751,21252.681640625,-1415,-3077,2655,1.12151074409485
28877,0.164092779159546,0.046155281364918,0.007411430124193,21252.681640625,-798,-2120,2625,1.1193870306015
28879,0.166388273239136,0.037779454141855,0.012030387297273,21252.681640625,-850,-1521,2723,1.11493003368378
28881,0.173092305660248,0.024734703823924,0.013319523073733,21133.568359375,-966,-955,2670,1.10317885875702
28883,0.185167297720909,0.005335303489119,0.01379453483969,21133.568359375,-1926,-228,2744,1.08418583869934
28885,0.195063948631287,-0.000806304276921,0.014589644037187,21133.568359375,-1577,-1093,2684,1.05921638011932
28887,0.198465794324875,0.012280624359846,0.016674470156431,21133.568359375,-1616,-2676,2783,1.03591990470886
28889,0.205180183053017,0.008576633408666,0.019080607220531,21133.568359375,-1573,-1414,2720,1.01567161083221
28891,0.221167057752609,0.006086831912398,0.021223338320851,21196.681640625,-2956,-1467,2842,0.998263657093048
28893,0.252812653779984,-0.00679152039811,0.022956846281886,21196.681640625,-4129,-546,2753,0.979712188243866
28895,0.279382795095444,-0.034892152994871,0.021680284291506,21196.681640625,-4733,1026,2849,0.955705344676971
28897,0.288389950990677,-0.038498640060425,0.021336283534765,21196.681640625,-3128,-746,2748,0.924414157867432
28899,0.288056164979935,-0.033094398677349,0.022913901135326,21196.681640625,-3052,-1405,2870,0.902676463127136
28901,0.29298985004425,-0.027869381010532,0.02199761942029,20771.533203125,-3017,-1525,2759,0.902045845985413
28903,0.323155850172043,-0.051945097744465,0.022760843858123,20771.533203125,-5926,1034,2873,0.914232134819031
28905,0.339169919490814,-0.068523421883583,0.020718852058053,20771.533203125,-4603,636,2756,0.905016243457794
28907,0.333999156951904,-0.068102769553661,0.020839976146817,20771.533203125,-3713,-440,2855,0.907593905925751
28909,0.327091634273529,-0.085718959569931,0.026293804869056,20771.533203125,-2926,981,2801,0.903819561004639
28911,0.339216113090515,-0.102018810808659,0.028992589563131,20968.10546875,-5201,1312,2955,0.902900040149689
28913,0.364541351795197,-0.115995444357395,0.03059957548976,20968.10546875,-5918,1191,2837,0.894347310066223
28915,0.364582031965256,-0.081440813839436,0.03027530759573,20968.10546875,-4890,-2621,2979,0.894036710262299
28917,0.364152848720551,-0.056275650858879,0.034375250339508,20968.10546875,-4225,-2441,2871,0.882798433303833
28919,0.3544602394104,-0.052171640098095,0.032289568334818,20968.10546875,-4153,-864,3015,0.845859289169312
28921,0.351621240377426,-0.018681673333049,0.034443747252226,21579.048828125,-4021,-3558,2879,0.841959118843079
28923,0.359991252422333,-0.017365785315633,0.036673497408629,21579.048828125,-5686,-1216,3078,0.851032376289368
28925,0.373233467340469,-0.058451730757952,0.038571860641241,21579.048828125,-5635,2359,2917,0.860535085201263
28927,0.379218727350235,-0.118342638015747,0.034329161047936,21579.048828125,-5987,4842,3052,0.856475293636322
28929,0.394021660089493,-0.141293480992317,0.024762416258454,21579.048828125,-6208,2301,2830,0.850880146026611
28931,0.405743330717087,-0.160838976502419,0.021332373842597,21877.681640625,-7006,2697,2904,0.836213171482086
28933,0.387076854705811,-0.146873816847801,0.019383305683732,21877.681640625,-3888,-192,2799,0.818025529384613
28935,0.380386590957642,-0.137279525399208,0.018657619133592,21877.681640625,-5446,269,2881,0.828287422657013
28937,0.368235617876053,-0.151410117745399,0.007511886302382,21877.681640625,-4251,1942,2723,0.808034121990204
28939,0.367336362600327,-0.169906824827194,0.004508543293923,21877.681640625,-5827,2861,2718,0.791246473789215
28941,0.379979640245438,-0.198168635368347,0.00596994580701,22092.373046875,-6360,3696,2715,0.759946286678314
28943,0.382482945919037,-0.19389334321022,0.006245937664062,22092.373046875,-6511,1689,2742,0.758282721042633
28945,0.372473657131195,-0.198783949017525,0.005736594088376,22092.373046875,-4806,2111,2717,0.737605094909668
28947,0.350436568260193,-0.200138613581657,0.000867783965077,22092.373046875,-4402,2286,2683,0.72171014547348
28949,0.336098939180374,-0.210378959774971,-0.004981211386621,22092.373046875,-4138,2747,2646,0.698198914527893
28951,0.315792500972748,-0.200973108410835,-0.011470634490252,22606.365234375,-4105,1627,2541,0.707875609397888
28953,0.30791649222374,-0.20427218079567,-0.013724050484598,22606.365234375,-4342,2251,2587,0.715616226196289
28955,0.287722051143646,-0.197734177112579,-0.014033733867109,22606.365234375,-3764,1883,2513,0.7159383893013
28957,0.284306973218918,-0.196016281843185,-0.016482461243868,22606.365234375,-4452,1863,2568,0.712189376354218
28959,0.264553636312485,-0.181129589676857,-0.018975522369146,22606.365234375,-3532,1105,2455,0.718045771121979
28961,0.261258602142334,-0.169795483350754,-0.019103456288576,23642.09375,-4247,882,2549,0.74068957567215
28963,0.240516662597656,-0.168865978717804,-0.019318457692862,23642.09375,-3184,1976,2452,0.740846693515778
28965,0.223831281065941,-0.166987612843514,-0.020684134215117,23642.09375,-2858,1596,2538,0.750627398490906
28967,0.199607089161873,-0.170679599046707,-0.026743611320853,23642.09375,-2374,2408,2364,0.738642632961273
28969,0.185219004750252,-0.154489934444428,-0.033488154411316,23642.09375,-2558,468,2448,0.748858094215393
28971,0.172453239560127,-0.137219995260239,-0.042344305664301,24156.90625,-2838,427,2177,0.745896697044373
28973,0.153274103999138,-0.112166069447994,-0.040132686495781,24156.90625,-1834,-712,2397,0.75544685125351
28975,0.133900791406631,-0.111839763820171,-0.039809361100197,24156.90625,-1809,1280,2203,0.73452365398407
28977,0.112614803016186,-0.096282199025154,-0.040844351053238,24156.90625,-1160,-211,2388,0.736763060092926
28979,0.097537748515606,-0.095630869269371,-0.043685618788004,24156.90625,-1581,1036,2153,0.727646708488464
28981,0.07850443571806,-0.078436829149723,-0.047484695911408,24406.693359375,-876,-543,2338,0.737947225570679
28983,0.059675626456738,-0.073517687618733,-0.049384169280529,24406.693359375,-727,413,2080,0.722831785678864
28985,0.035418130457401,-0.056898564100266,-0.051651667803526,24406.693359375,89,-778,2303,0.722019553184509
28987,0.017754113301635,-0.054495349526405,-0.053893696516752,24406.693359375,-146,313,2022,0.715870559215546
28989,-0.002977724652737,-0.02629766613245,-0.055119190365076,24406.693359375,381,-2023,2273,0.721467077732086
28991,-0.017546100541949,-0.017199356108904,-0.055145185440779,24946.30078125,199,-760,1999,0.696107864379883
28993,-0.042655542492867,-0.003503439715132,-0.055572114884853,24946.30078125,1272,-1305,2263,0.685589075088501
28995,-0.054537288844586,-0.01197924464941,-0.056184872984886,24946.30078125,602,408,1981,0.6753289103508
28997,-0.070451885461807,0.003536420641467,-0.060043461620808,24946.30078125,1034,-1534,2225,0.678953349590302
28999,-0.078600160777569,0.005947805009782,-0.059728592634201,24946.30078125,745,-665,1931,0.658769071102142
29001,-0.097699388861656,0.028168477118015,-0.060141205787659,25566.37890625,1685,-2375,2217,0.651603519916534
29003,-0.103631161153317,0.029652182012796,-0.06034304946661,25566.37890625,1018,-1001,1917,0.645334124565125
29005,-0.119642101228237,0.045309949666262,-0.061027094721794,25566.37890625,1820,-2169,2203,0.648872256278992
29007,-0.126847013831139,0.047373417764902,-0.05989146605134,25566.37890625,1533,-1350,1914,0.637098968029022
29009,-0.149737969040871,0.074906207621098,-0.061674501746893,25566.37890625,2797,-3470,2191,0.628785252571106
29011,-0.162829399108887,0.078489281237125,-0.062522955238819,26238.60546875,2601,-1995,1876,0.621906697750092
29013,-0.186711356043816,0.092207998037338,-0.06476741284132,26238.60546875,3469,-2769,2162,0.625049710273743
29015,-0.191579341888428,0.08931040763855,-0.064559943974018,26238.60546875,2560,-1744,1843,0.616335391998291
29017,-0.195587188005447,0.097876891493797,-0.068125925958157,26238.60546875,2257,-2526,2130,0.603609979152679
29019,-0.193941324949265,0.095857992768288,-0.071231834590435,26238.60546875,2221,-1958,1756,0.601389527320862
29021,-0.199887454509735,0.116843245923519,-0.075214385986328,27183.92578125,2544,-3736,2072,0.605901658535004
29023,-0.195505499839783,0.116018526256084,-0.074834533035755,27183.92578125,2142,-2422,1705,0.597706258296967
29025,-0.200554490089416,0.126295030117035,-0.076206773519516,27183.92578125,2578,-3162,2055,0.593036532402039
29027,-0.197382733225822,0.113098636269569,-0.074761711061001,27183.92578125,2348,-1546,1695,0.593630731105804
29029,-0.208702847361565,0.125712335109711,-0.078192122280598,27183.92578125,3234,-3377,2031,0.601559042930603
29031,-0.212229207158089,0.11524373292923,-0.079827681183815,27943.431640625,3162,-1830,1625,0.599480926990509
29033,-0.220801174640656,0.127813905477524,-0.084135286509991,27943.431640625,3309,-3462,1979,0.598565399646759
29035,-0.205290555953979,0.116936042904854,-0.084631845355034,27943.431640625,1777,-1892,1558,0.600446224212647
29037,-0.198304861783981,0.125819489359856,-0.085932232439518,27943.431640625,1965,-3229,1955,0.608916759490967
29039,-0.183361500501633,0.116919197142124,-0.086198933422566,27943.431640625,1549,-2091,1528,0.606593012809753
29041,-0.182190433144569,0.132636681199074,-0.086230307817459,28822.986328125,2235,-3876,1941,0.605674505233765
29043,-0.176856279373169,0.12238223105669,-0.084030196070671,28822.986328125,2206,-2150,1542,0.609846293926239
29045,-0.173404812812805,0.132057785987854,-0.086352147161961,28822.986328125,2026,-3498,1928,0.624632716178894
29047,-0.161149248480797,0.116365261375904,-0.088780827820301,28822.986328125,1534,-1723,1474,0.616387724876404
29049,-0.156377106904984,0.126401767134666,-0.090431250631809,28822.986328125,1761,-3504,1887,0.615980267524719
29051,-0.138110756874084,0.107468105852604,-0.09007340669632,29535.45703125,799,-1394,1446,0.611597180366516
29053,-0.134770840406418,0.113275788724422,-0.087680876255035,29535.45703125,1617,-3068,1894,0.613323569297791
29055,-0.12047553807497,0.096094660460949,-0.088259160518646,29535.45703125,864,-1369,1455,0.597759664058685
29057,-0.10954200476408,0.10096375644207,-0.09191582351923,29535.45703125,769,-2871,1852,0.593440294265747
29059,-0.09908577054739,0.087473936378956,-0.092471957206726,29535.45703125,842,-1532,1392,0.585432291030884
29061,-0.089008443057537,0.09405792504549,-0.089656360447407,30847.33203125,583,-2937,1854,0.588817238807678
29063,-0.072012700140476,0.071095705032349,-0.087683230638504,30847.33203125,-28,-622,1434,0.573918223381043
29065,-0.066447846591473,0.077337607741356,-0.088188178837299,30847.33203125,617,-2707,1852,0.582720756530762
29067,-0.047916006296873,0.055760435760021,-0.089717425405979,30847.33203125,-498,-512,1398,0.598339319229126
29069,-0.039076924324036,0.056717198342085,-0.090816788375378,30847.33203125,13,-2062,1821,0.627571880817413
29071,-0.026950810104609,0.032272335141897,-0.093017399311066,31601.287109375,-353,40,1345,0.62475061416626
29073,-0.016634518280625,0.034239932894707,-0.095069400966168,31601.287109375,-398,-1832,1778,0.637013733386993
29075,-0.00607756851241,0.017472084611654,-0.094335198402405,31601.287109375,-575,-286,1315,0.628273844718933
29077,-0.005657802801579,0.019876688718796,-0.092282861471176,31601.287109375,158,-1670,1783,0.635894536972046
29079,0.006081168074161,-0.00922813732177,-0.094654612243176,31601.287109375,-858,1033,1296,0.615548610687256
29081,0.015790248289704,-0.010801652446389,-0.095084525644779,32187.302734375,-816,-944,1750,0.619572460651398
29083,0.038912884891033,-0.033142924308777,-0.095376409590244,32187.302734375,-2218,947,1273,0.615710914134979
29085,0.046982306987047,-0.036423295736313,-0.092119738459587,32187.302734375,-1163,-442,1757,0.619894623756409
29087,0.055879916995764,-0.051065810024738,-0.092564083635807,32187.302734375,-1496,703,1291,0.605405390262604
29089,0.064830295741558,-0.050080481916666,-0.091781690716744,32187.302734375,-1507,-530,1745,0.615201890468597
29091,0.068773061037064,-0.067800767719746,-0.092114590108395,32863.37890625,-1377,1221,1283,0.610643327236176
29093,0.069899439811707,-0.060032717883587,-0.090418860316277,32863.37890625,-1051,-845,1741,0.61602783203125
29095,0.081501916050911,-0.070136159658432,-0.088918089866638,32863.37890625,-2173,744,1307,0.609007716178894
29097,0.08490501344204,-0.05943251773715,-0.085792139172554,32863.37890625,-1467,-1033,1760,0.618481576442719
29099,0.091302305459976,-0.074469320476055,-0.085074827075005,32863.37890625,-2002,1199,1339,0.621922135353088
29101,0.090725846588612,-0.074323154985905,-0.086881801486015,34253.6484375,-1309,-31,1740,0.632895827293396
29103,0.099219970405102,-0.0920330286026,-0.090050630271435,34253.6484375,-2330,1716,1267,0.627930223941803
29105,0.107506133615971,-0.087833352386952,-0.090900614857674,34253.6484375,-2233,-85,1699,0.637979090213776
29107,0.115857362747192,-0.089986480772495,-0.091349542140961,34253.6484375,-2646,607,1239,0.640935122966766
29109,0.107736498117447,-0.07689230889082,-0.089951545000076,34253.6484375,-1118,-839,1692,0.646435856819153
29111,0.107649132609367,-0.082423128187656,-0.086995512247086,34884.86328125,-1952,770,1278,0.642976522445679
29113,0.096826046705246,-0.081618197262287,-0.087697103619576,34884.86328125,-819,147,1695,0.649726927280426
29115,0.099056236445904,-0.098293863236904,-0.088641777634621,34884.86328125,-2022,1864,1245,0.65738707780838
29117,0.079678200185299,-0.099072523415089,-0.087519451975823,34884.86328125,-6,556,1683,0.670738816261292
29119,0.076281405985355,-0.09554647654295,-0.086292915046215,34884.86328125,-1274,417,1260,0.678110003471375
29121,0.063783019781113,-0.077186174690724,-0.087166860699654,35932.515625,-305,-1084,1673,0.672584176063538
29123,0.059330631047487,-0.066461749374867,-0.084676347672939,35932.515625,-950,-537,1268,0.684849143028259
29125,0.046754077076912,-0.070557057857514,-0.086045667529106,35932.515625,-81,460,1668,0.699697017669678
29127,0.054322842508555,-0.078789688646793,-0.087064824998379,35932.515625,-1744,1045,1227,0.708669006824493
29129,0.046753734350205,-0.078433021903038,-0.091165579855442,35932.515625,-461,289,1620,0.699481546878815
29131,0.046453453600407,-0.06588052213192,-0.089425578713417,36420.47265625,-1075,-622,1186,0.714295327663422
29133,0.035271715372801,-0.055384416133165,-0.091108672320843,36420.47265625,-56,-738,1607,0.718568623065949
29135,0.022792309522629,-0.043263167142868,-0.08592164516449,36420.47265625,188,-937,1215,0.738001227378845
29137,-0.00284438719973,-0.050951458513737,-0.089131653308868,36420.47265625,1520,519,1608,0.738642990589142
29139,-0.020689001306892,-0.038838263601065,-0.090173043310642,36420.47265625,1289,-990,1152,0.753826677799225
29141,-0.033518169075251,-0.043463010340929,-0.09087810665369,36604.3984375,1060,209,1583,0.763108551502228
29143,-0.041889686137438,-0.033837057650089,-0.090256415307522,36604.3984375,984,-878,1138,0.783723175525665
29145,-0.048342276364565,-0.03082337975502,-0.086699284613133,36604.3984375,843,-504,1598,0.780485272407532
29147,-0.051048222929239,-0.016350116580725,-0.084250576794148,36604.3984375,725,-1502,1196,0.785125553607941
29149,-0.051308762282133,-0.021559622138739,-0.083680257201195,36604.3984375,469,-42,1606,0.789471626281738
29151,-0.064619362354279,-0.019273106008768,-0.08545359224081,36914.1875,1717,-585,1169,0.804697394371033
29153,-0.060913842171431,-0.015530305914581,-0.086103856563568,36914.1875,352,-764,1577,0.817429721355438
29155,-0.072068989276886,0.003460411448032,-0.086472660303116,36914.1875,1725,-2150,1145,0.819215059280396
29157,-0.057645510882139,0.014757012017071,-0.082679860293865,36914.1875,-427,-1745,1588,0.814126133918762
29159,-0.061410188674927,0.01581241004169,-0.082612410187721,36914.1875,1040,-1068,1178,0.806971430778503
29161,-0.069719806313515,0.020100628957152,-0.079008601605892,37254.6484375,1402,-1329,1601,0.804778218269348
29163,-0.09408363699913,0.010925535112619,-0.07909506559372,37254.6484375,3085,-254,1208,0.784213125705719
29165,-0.113609082996845,0.028856810182333,-0.076460085809231,37254.6484375,2879,-2439,1607,0.777749419212341
29167,-0.119534216821194,0.038028247654438,-0.075151212513447,37254.6484375,2226,-2015,1244,0.763199090957642
29169,-0.126520574092865,0.04739847406745,-0.076037578284741,37254.6484375,2222,-2109,1599,0.774394810199738
29171,-0.130492880940437,0.037452805787325,-0.078916139900684,37587.578125,2347,-658,1188,0.77834951877594
29173,-0.13359110057354,0.02867004275322,-0.08311677724123,37587.578125,2110,-558,1539,0.784452497959137
29175,-0.123227506875992,0.021069040521979,-0.084173530340195,37587.578125,1273,-572,1114,0.785175740718842
29177,-0.120711453258991,0.036148924380541,-0.083277679979801,37587.578125,1587,-2385,1525,0.802798211574554
29179,-0.10546650737524,0.050262663513422,-0.077913016080856,37587.578125,712,-2617,1177,0.824533402919769
29181,-0.115602277219296,0.058279186487198,-0.076862998306751,37970.4765625,2479,-2220,1558,0.83724045753479
29183,-0.108995273709297,0.055998589843512,-0.071920685470104,37970.4765625,1470,-1562,1237,0.851425766944885
29185,-0.101132445037365,0.040082205086947,-0.072293199598789,37970.4765625,1047,-271,1579,0.857789397239685
29187,-0.092295736074448,0.041292857378721,-0.069018505513668,37970.4765625,1077,-1606,1261,0.877839386463165
29189,-0.078832119703293,0.036436501890421,-0.068110525608063,37970.4765625,379,-1032,1598,0.885416567325592
29191,-0.067164890468121,0.047719955444336,-0.07143945991993,38125.4140625,500,-2457,1222,0.906996071338654
29193,-0.055512603372336,0.043491624295712,-0.072946459054947,38125.4140625,214,-1203,1554,0.912221372127533
29195,-0.050616506487131,0.03816194832325,-0.068296402692795,38125.4140625,757,-1133,1249,0.914783477783203
29197,-0.029676860198379,0.035229008644819,-0.060782250016928,38125.4140625,-788,-1197,1628,0.904713809490204
29199,-0.017922816798091,0.029111914336681,-0.056759525090456,38125.4140625,-260,-953,1375,0.899909198284149
29201,-0.002733034081757,0.026786709204316,-0.05400026217103,38070.1953125,-749,-1137,1667,0.887854814529419
29203,-0.002448893385008,0.044592320919037,-0.055655680596829,38070.1953125,311,-2933,1381,0.859325706958771
29205,0.00187657342758,0.049625884741545,-0.055202525109053,38070.1953125,-31,-2015,1651,0.849720060825348
29207,0.011386442929506,0.025289684534073,-0.059053037315607,38070.1953125,-581,374,1332,0.830488801002502
29209,0.021180897951126,0.013701411895454,-0.05807001516223,38070.1953125,-702,-325,1623,0.837238907814026
29211,0.028828946873546,-0.013610607013106,-0.053387101739645,38254.484375,-722,1220,1390,0.841090738773346
29213,0.032625623047352,-0.0337771512568,-0.052935585379601,38254.484375,-444,973,1651,0.837885558605194
29215,0.041148636490107,-0.041204158216715,-0.050379075109959,38254.484375,-980,265,1417,0.833035111427307
29217,0.041731271892786,-0.016170706599951,-0.046903803944588,38254.484375,-355,-2498,1686,0.853267788887024
29219,0.049286905676127,-0.004261752590537,-0.03972863778472,38254.484375,-1048,-1712,1538,0.87828516960144
29221,0.047414109110832,0.001608430291526,-0.042960163205862,37662.74609375,-274,-1380,1708,0.892879486083984
29223,0.057572368532419,0.015858571976423,-0.04453507065773,37662.74609375,-1366,-2205,1477,0.91273957490921
29225,0.066432870924473,0.012697162106633,-0.046073082834482,37662.74609375,-1330,-899,1681,0.906986355781555
29227,0.067690469324589,-0.004071051254869,-0.046001683920622,37662.74609375,-926,324,1453,0.913312196731567
29229,0.074695438146591,-0.028646286576986,-0.045217093080282,37662.74609375,-1338,1227,1680,0.924798309803009
29231,0.089733213186264,-0.037015482783318,-0.046075686812401,37710.2578125,-2316,251,1444,0.935754597187042
29233,0.093694344162941,-0.048217855393887,-0.044666424393654,37710.2578125,-1428,563,1678,0.928986251354218
29235,0.075604133307934,-0.052576825022698,-0.041228547692299,37710.2578125,242,233,1495,0.917123734951019
