tick,ctrlMel.r_roll,ctrlMel.r_pitch,ctrlMel.r_yaw,ctrlMel.cmd_thrust,ctrlMel.cmd_roll,ctrlMel.cmd_pitch,ctrlMel.cmd_yaw,ctrlMel.accelz
44652,0.762933373451233,0.100320175290108,0.16062918305397,52000,13531,-4727,2566,1.31927752494812
44654,0.777804732322693,0.098947674036026,0.15932922065258,52000,11528,-5666,2570,1.3238011598587
44656,0.809460043907166,0.102267324924469,0.1580009162426,52000,9217,-6202,2554,1.328204870224
44658,0.847105979919434,0.096082605421543,0.162632092833519,52000,7450,-5185,2630,1.3311185836792
44660,0.880489766597748,0.096997335553169,0.170176461338997,52000,7208,-5913,2721,1.32937300205231
44662,0.922625601291657,0.115079633891582,0.171430855989456,52000,5033,-8060,2760,1.32540035247803
44664,0.976126313209534,0.125893458724022,0.169092684984207,52000,2827,-7550,2732,1.32515871524811
44666,1.03472173213959,0.123637929558754,0.166210666298866,50928,625,-6271,2725,1.32745146751404
44668,1.08998656272888,0.125901758670807,0.163378641009331,50928,-146,-6768,2691,1.33068680763245
44670,1.13328778743744,0.129595249891281,0.164835840463638,50928,-392,-7063,2737,1.33565676212311
44672,1.16887271404266,0.130601480603218,0.169611066579819,50928,-332,-6814,2794,1.34470057487488
44674,1.21542370319366,0.135737746953964,0.170810535550118,50928,-2980,-7411,2839,1.35508608818054
44676,1.27290737628937,0.136952906847,0.168903321027756,50928,-5223,-7043,2816,1.36479043960571
44678,1.31760275363922,0.136265128850937,0.165996804833412,50928,-5514,-6918,2813,1.3701503276825
44680,1.34465026855469,0.134682670235634,0.163064315915108,50928,-4290,-6797,2778,1.37031900882721
44682,1.36602711677551,0.130752459168434,0.163053199648857,50928,-4852,-6559,2809,1.36990261077881
44684,1.38740634918213,0.127991929650307,0.163038849830627,50928,-5280,-6621,2809,1.36801207065582
44686,1.40611565113068,0.127251356840134,0.159623876214027,50928,-6109,-6881,2799,1.36856329441071
44688,1.41473770141602,0.126837521791458,0.156242370605469,50928,-12127,-6959,2656,1.37265884876251
44690,1.41767609119415,0.137701079249382,0.157238304615021,50928,-12350,-8383,2699,1.37480914592743
44692,1.42129218578339,0.163915053009987,0.158851355314255,50928,-12490,-10443,2719,1.38121676445007
44694,1.42661190032959,0.188851356506348,0.156170681118965,50928,-13503,-10920,2725,1.38702058792114
44696,1.41964793205261,0.199681758880615,0.151942491531372,50928,-12135,-9726,2675,1.39009237289429
44698,1.38237142562866,0.192859619855881,0.150228977203369,50259,-13692,-7968,2621,1.38985860347748
44700,1.32375526428223,0.176972731947899,0.150833457708359,50259,-10386,-6744,2628,1.38604557514191
44702,1.27220618724823,0.166769221425056,0.150553941726685,50259,-10713,-7205,2659,1.3825409412384
44704,1.2184157371521,0.163137301802635,0.150921165943146,50259,-9413,-7789,2664,1.37842607498169
44706,1.14704966545105,0.157261908054352,0.152749687433243,50259,-6808,-7540,2718,1.37827110290527
44708,1.06622540950775,0.150104090571404,0.153032809495926,50259,-11168,-7317,2608,1.37832939624786
44710,0.979354441165924,0.147269651293755,0.154118090867996,50259,-9313,-7780,2650,1.37799060344696
44712,0.880658507347107,0.146333694458008,0.158033013343811,50259,-6156,-7952,2697,1.37461447715759
44714,0.768472790718079,0.138409227132797,0.162960782647133,50259,-2932,-7179,2782,1.37412595748901
44716,0.661723554134369,0.131914779543877,0.164152547717094,50259,-1340,-7192,2796,1.37371587753296
44718,0.563664138317108,0.127030551433563,0.162213936448097,50259,-502,-7334,2795,1.37450587749481
44720,0.462220340967178,0.116624109447002,0.162584513425827,50259,-6109,-6624,2663,1.37740516662598
44722,0.34805753827095,0.102621406316757,0.163749217987061,50259,-2687,-6051,2693,1.37888920307159
44724,0.22811459004879,0.096699327230454,0.166010946035385,50259,289,-6741,2720,1.37550842761993
44726,0.110700823366642,0.088553421199322,0.168636739253998,50259,2383,-6416,2764,1.37028086185455
44728,-0.003456447739154,0.07326328009367,0.168419227004051,50259,4341,-5396,2762,1.36649858951569
44730,-0.110469117760658,0.059460040181875,0.166217997670174,50259,2159,-5335,2676,1.36329293251038
44732,-0.210834994912148,0.046841312199831,0.167512029409409,50259,3502,-5201,2692,1.36137628555298
44734,-0.316444009542465,0.026128629222512,0.172152042388916,50259,6375,-4006,2749,1.360147356987
44736,-0.429432392120361,0.000234746534261,0.177577465772629,50259,9373,-2970,2814,1.35919392108917
44738,-0.543086051940918,-0.016039839014411,0.183781132102013,50259,12075,-3615,2884,1.35818660259247
44740,-0.649191200733185,-0.026646256446838,0.187607169151306,50259,13442,-3970,2930,1.3579580783844
44742,-0.74377578496933,-0.03635622933507,0.185935497283936,50259,14657,-3864,2901,1.36038279533386
44744,-0.832116067409515,-0.053418640047312,0.18970912694931,50259,15799,-2788,2947,1.36444652080536
44746,-0.907507479190826,-0.068059198558331,0.198404103517532,50259,16578,-2721,3038,1.36601006984711
44748,-0.963924407958984,-0.070447705686092,0.202066764235497,48918,9739,-3929,2974,1.36425888538361
44750,-1.01207399368286,-0.076413728296757,0.199027076363564,46909,6654,-3447,2855,1.36037719249725
44752,-1.06315696239471,-0.090613521635532,0.200360387563705,46909,7969,-2340,2871,1.36048293113709
44754,-1.11289083957672,-0.097771570086479,0.208632931113243,46909,9503,-2869,2953,1.36233258247375
44756,-1.14298677444458,-0.082553893327713,0.213563680648804,46909,8141,-5411,3013,1.3655207157135
44758,-1.15027666091919,-0.052902512252331,0.21408686041832,46909,6701,-7439,3005,1.36779403686523
44760,-1.15016543865204,-0.022800980135799,0.211869180202484,40876,533,-8106,2884,1.36826133728027
44762,-1.15027225017548,0.002920723054558,0.210715025663376,40876,1246,-8204,2861,1.36943924427032
44764,-1.153639793396,0.015678292140365,0.216186687350273,40876,1639,-7163,2926,1.36792504787445
44766,-1.15962898731232,0.006813256070018,0.220822140574455,40876,2715,-4848,2973,1.36488139629364
44768,-1.16360986232758,-0.017940687015653,0.218266621232033,40876,2593,-2764,2942,1.36218202114105
44770,-1.16330027580261,-0.041442666202784,0.219519436359406,40876,2854,-2418,2945,1.35776889324188
44772,-1.15766191482544,-0.043555568903685,0.223140224814415,37526,-2465,-4528,2906,1.35233044624329
44774,-1.14794945716858,-0.020497998222709,0.222810804843903,37526,-2384,-7515,2891,1.34797263145447
44776,-1.1395435333252,0.002317042089999,0.222697794437408,37526,-2422,-7947,2890,1.3457647562027
44778,-1.14210498332977,-0.002275938168168,0.222997009754181,37526,-595,-5134,2883,1.33944690227509
44780,-1.15622663497925,-0.016609705984593,0.224317088723183,37526,843,-3874,2899,1.32994639873505
44782,-1.1717963218689,-0.01790476217866,0.227036327123642,37526,1993,-5163,2921,1.31836187839508
44784,-1.18078947067261,-0.007985396310687,0.227683290839195,34176,-3937,-6494,2832,1.30483889579773
44786,-1.1798951625824,0.008285437710583,0.227236717939377,34176,-4251,-7480,2817,1.28948056697845
44788,-1.17773568630219,0.021848173812032,0.227852880954742,34176,-4421,-7480,2824,1.27354967594147
44790,-1.18678510189056,0.021488593891263,0.228425145149231,34176,-2424,-6111,2821,1.26163113117218
44792,-1.20391035079956,0.016426000744104,0.230828300118446,34176,-1274,-5540,2850,1.24896907806396
44794,-1.22457587718964,0.009727972559631,0.235971584916115,30825,90,-5265,2899,1.23456573486328
44796,-1.24378073215485,0.005059559363872,0.239970967173576,30825,328,-5375,2947,1.22035205364227
44798,-1.25823569297791,0.001316604437307,0.241597205400467,30825,875,-5410,2954,1.20862376689911
44800,-1.27508533000946,-0.002719216747209,0.245713546872139,30825,1452,-5300,3004,1.19616281986237
44802,-1.29583287239075,-0.007673503365368,0.250265210866928,30825,3012,-5122,3046,1.18296051025391
44804,-1.31235122680664,-0.013380215503275,0.248197421431541,29250,2919,-4933,3021,1.16948556900024
44806,-1.32734358310699,-0.018737599253655,0.241898328065872,29250,3841,-4867,2932,1.15523743629456
44808,-1.34783565998077,-0.035652577877045,0.23951680958271,29250,4801,-3373,2903,1.14177334308624
44810,-1.36712777614594,-0.059765636920929,0.242614895105362,29250,5862,-2154,2925,1.13113152980804
44812,-1.38474130630493,-0.072680048644543,0.246210321784019,29250,6047,-3015,2968,1.12018287181854
44814,-1.40599286556244,-0.074180625379086,0.249112248420715,29046,7651,-4101,2986,1.11286580562592
44816,-1.42696404457092,-0.073081202805042,0.252166569232941,29046,8042,-4383,3023,1.1093533039093
44818,-1.44593989849091,-0.069603309035301,0.252849400043488,29046,9059,-4666,3014,1.10569500923157
44820,-1.45982491970062,-0.061215553432703,0.251946181058884,29046,8828,-5325,3004,1.10348308086395
44822,-1.46492993831635,-0.057684943079949,0.254435151815414,29046,8899,-4890,3017,1.10003519058228
44824,-1.46833598613739,-0.060910601168871,0.25837641954422,29046,8797,-4150,3064,1.08914649486542
44826,-1.47229707241058,-0.067806750535965,0.263234466314316,28842,9783,-3621,3106,1.07722210884094
44828,-1.47097170352936,-0.069200366735458,0.264472216367722,28842,9228,-4143,3121,1.05983579158783
44830,-1.46409773826599,-0.073904611170292,0.264060258865356,28842,9381,-3691,3100,1.0409175157547
44832,-1.45098721981049,-0.096052370965481,0.266307324171066,28842,8495,-1504,3127,1.03429973125458
44834,-1.44069075584412,-0.122595831751823,0.269981503486633,28842,9402,-478,3153,1.02958703041077
44836,-1.43737864494324,-0.141999199986458,0.273115485906601,28640,10034,-804,3191,1.02870464324951
44838,-1.43240010738373,-0.155340552330017,0.274485021829605,28640,10593,-1067,3189,1.02244663238525
44840,-1.42722654342651,-0.14866304397583,0.27620530128479,28640,10470,-3203,3209,1.00873625278473
44842,-1.41650676727295,-0.132805570960045,0.274318605661392,28640,10520,-4371,3169,1.00545597076416
44844,-1.39857363700867,-0.128222450613976,0.269000470638275,28640,9440,-3336,3105,0.995606482028961
44846,-1.37090969085693,-0.135319203138351,0.264295339584351,28439,8702,-1959,3032,0.992893040180206
44848,-1.34297657012939,-0.14919051527977,0.266540467739105,28439,8116,-1004,3059,0.982430279254913
44850,-1.32792711257935,-0.157143831253052,0.271885424852371,28439,9863,-1360,3107,0.972060143947601
44852,-1.30880439281464,-0.169540926814079,0.278789520263672,28439,9073,-668,3190,0.969043672084808
44854,-1.28039526939392,-0.183806121349335,0.279648154973984,28439,8311,-105,3184,0.956511795520783
44856,-1.2361341714859,-0.183899000287056,0.272428542375565,28235,5841,-1520,3098,0.937439203262329
44858,-1.19207000732422,-0.175496190786362,0.265077769756317,28235,5668,-2448,2995,0.912382185459137
44860,-1.16669011116028,-0.16963042318821,0.265428900718689,28235,7029,-2312,2999,0.912758350372314
44862,-1.14417350292206,-0.190232560038567,0.26732462644577,28235,7525,844,3007,0.926989495754242
44864,-1.12193524837494,-0.210129126906395,0.263531029224396,28235,7108,1172,2962,0.930055201053619
44866,-1.08960139751434,-0.20965638756752,0.261955589056015,28031,6078,-760,2929,0.933676242828369
44868,-1.0534291267395,-0.197867497801781,0.259968608617783,28031,4971,-2127,2905,0.92705625295639
44870,-1.01729941368103,-0.182506188750267,0.257558196783066,28031,4837,-2695,2864,0.923967480659485
44872,-0.987585544586182,-0.170229107141495,0.25301256775856,28031,4885,-2632,2809,0.914380431175232
44874,-0.951342105865479,-0.146498084068298,0.248071163892746,28031,4055,-4178,2739,0.910530269145966
44876,-0.902039349079132,-0.132113337516785,0.245752573013306,28031,1763,-3531,2712,0.910250127315521
44878,-0.86604255437851,-0.125090256333351,0.24051932990551,28031,2873,-2874,2639,0.896296799182892
44880,-0.837370097637177,-0.120045304298401,0.241135954856873,27820,3032,-2777,2647,0.88452821969986
44882,-0.81232225894928,-0.138028368353844,0.243934437632561,27820,3361,-45,2672,0.869296371936798
44884,-0.77854198217392,-0.142204135656357,0.242017194628716,27820,1813,-1342,2648,0.860222637653351
44886,-0.75313264131546,-0.150765255093575,0.236866489052773,27820,2574,-655,2578,0.851421058177948
44888,-0.731931328773499,-0.150635614991188,0.234344631433487,27618,2571,-1527,2548,0.852080762386322
44890,-0.699778378009796,-0.147677227854729,0.232910677790642,27618,1233,-1789,2523,0.845750391483307
44892,-0.673660397529602,-0.143712356686592,0.231238335371017,27618,1314,-1969,2503,0.838763177394867
44894,-0.649777233600616,-0.139238491654396,0.231456950306892,27618,1431,-2031,2498,0.838189899921417
44896,-0.63132917881012,-0.139740884304047,0.227657824754715,27618,1605,-1523,2453,0.832582831382751
44898,-0.609254956245422,-0.127794727683067,0.222782775759697,27409,1153,-2934,2387,0.832538306713104
44900,-0.590613484382629,-0.125788673758507,0.21790811419487,27409,1123,-1980,2329,0.826284408569336
44902,-0.57063901424408,-0.123015239834785,0.217979684472084,27409,922,-2041,2324,0.82008570432663
44904,-0.556279182434082,-0.115680985152721,0.214046314358711,27409,1196,-2644,2276,0.814084947109222
44906,-0.540525317192078,-0.10243433713913,0.205353423953056,27409,1055,-3441,2167,0.813359618186951
44908,-0.519302606582642,-0.098147831857205,0.201547384262085,27409,84,-2630,2121,0.808952033519745
44910,-0.512369513511658,-0.096952438354492,0.200431287288666,27198,1674,-2291,2102,0.804814755916595
44912,-0.50022679567337,-0.098251633346081,0.197269111871719,27198,910,-2016,2064,0.799780130386353
44914,-0.490183532238007,-0.092691734433174,0.190730482339859,27198,1205,-2762,1981,0.805163681507111
44916,-0.477551907300949,-0.083806790411472,0.188951179385185,27198,694,-3272,1960,0.809955179691315
44918,-0.471980571746826,-0.084260247647762,0.188333868980408,27198,1563,-2282,1948,0.810862064361572
44920,-0.461521625518799,-0.080626659095287,0.186563432216644,26997,865,-2764,1927,0.813400626182556
44922,-0.450367957353592,-0.077153198421002,0.184358358383179,26997,834,-2775,1896,0.80754154920578
44924,-0.444948732852936,-0.067493155598641,0.182526454329491,26997,1299,-3586,1874,0.809960961341858
44926,-0.440455257892609,-0.054974764585495,0.178359657526016,26997,1553,-4091,1821,0.806026160717011
44928,-0.436879813671112,-0.034363508224487,0.173135936260223,26997,1573,-5313,1758,0.809847712516785
44930,-0.429354399442673,-0.039267525076866,0.173419669270515,26783,1271,-2640,1758,0.800287783145905
44932,-0.429260045289993,-0.043380737304688,0.16884171962738,26783,2012,-2637,1703,0.787227988243103
44934,-0.423406153917313,-0.048745796084404,0.164887011051178,26783,1557,-2375,1652,0.784421920776367
44936,-0.426017165184021,-0.038804367184639,0.161649882793427,26783,2455,-4105,1613,0.781785011291504
44938,-0.426319271326065,-0.028908733278513,0.161289200186729,26783,2467,-4280,1606,0.785475313663483
44940,-0.422976136207581,-0.019915955141187,0.159671440720558,26783,2036,-4369,1586,0.778882563114166
44942,-0.424457401037216,-0.013720197603107,0.162175357341766,26580,2784,-4204,1614,0.773310005664825
44944,-0.418217599391937,-0.008490605279803,0.161121442914009,26580,1887,-4212,1601,0.762319684028626
44946,-0.422839850187302,-0.007123474497348,0.1624596118927,26580,3302,-3847,1614,0.76167231798172
44948,-0.428713440895081,-0.006240998860449,0.161329716444016,26580,3545,-3816,1600,0.75284081697464
44950,-0.431179612874985,0.008112529292703,0.157596245408058,26580,3496,-5453,1553,0.750015318393707
44952,-0.434486478567123,0.016383346170187,0.157121449708939,26373,3646,-5010,1547,0.736343860626221
44954,-0.441029071807861,0.024618862196803,0.159202203154564,26373,4348,-5185,1569,0.730945229530335
44956,-0.441734433174133,0.024380257353187,0.161649137735367,26373,3778,-4333,1599,0.724597871303558
44958,-0.441524982452393,0.030297795310617,0.162798658013344,26373,3930,-5082,1610,0.721052408218384
44960,-0.433348119258881,0.021000940352678,0.164617598056793,26373,2970,-3374,1632,0.715520918369293
44962,-0.431575447320938,0.020042872056365,0.166098579764366,26171,3818,-4197,1647,0.707925498485565
44964,-0.43114897608757,0.014862310141325,0.165018200874329,26171,3944,-3672,1634,0.706711053848267
44966,-0.431451320648193,0.020765172317624,0.160692855715752,26171,4265,-4907,1579,0.708787143230438
44968,-0.431169360876083,0.011315730400384,0.165170460939407,26171,4201,-3183,1633,0.708662152290344
44970,-0.4295794069767,0.015648489817977,0.169608622789383,26171,4280,-4654,1683,0.698550462722778
44972,-0.428447723388672,0.019201174378395,0.169799402356148,25962,4303,-4647,1686,0.701237440109253
44974,-0.430282175540924,0.029995679855347,0.167958825826645,25962,4878,-5602,1661,0.697156369686127
44976,-0.430724412202835,0.027661332860589,0.172083541750908,25962,4747,-4243,1710,0.712541162967682
44978,-0.423933923244476,0.025202473625541,0.176501527428627,25962,4125,-4194,1761,0.709530651569366
44980,-0.413235157728195,0.026069326326251,0.175706043839455,25962,3520,-4544,1751,0.711003005504608
44982,-0.415233194828033,0.016534870490432,0.168974384665489,25962,5060,-3321,1668,0.703294277191162
44984,-0.427245050668716,-0.000934113981202,0.169982746243477,25750,6301,-2178,1680,0.711152315139771
44986,-0.435796737670898,-0.026902548968792,0.173665061593056,25750,6367,-790,1721,0.704480171203613
44988,-0.438591927289963,-0.046415474265814,0.179073184728622,25750,5847,-1046,1786,0.703451335430145
44990,-0.441338986158371,-0.057730223983526,0.176345318555832,25750,6139,-1602,1750,0.694990158081055
44992,-0.436180770397186,-0.054337911307812,0.174412429332733,25750,5245,-3140,1727,0.699233114719391
44994,-0.429182380437851,-0.048590365797281,0.170562505722046,25546,5157,-3459,1678,0.693615138530731
44996,-0.418368965387344,-0.043679431080818,0.171725288033485,25546,4559,-3474,1692,0.697871029376984
44998,-0.412469565868378,-0.054718028753996,0.172832444310188,25546,5159,-1622,1702,0.689732849597931
45000,-0.411933332681656,-0.06849979609251,0.177479177713394,25546,5684,-1072,1758,0.693487346172333
45002,-0.410799831151962,-0.077009052038193,0.175043284893036,25546,5827,-1382,1725,0.690670788288116
45004,-0.398020803928375,-0.076498493552208,0.176874443888664,25546,4407,-2294,1747,0.693181931972504
45006,-0.393294006586075,-0.077555909752846,0.174582228064537,25546,5329,-2069,1717,0.68751060962677
45008,-0.388645023107529,-0.08193039894104,0.175700634717941,25546,5244,-1649,1731,0.694744110107422
45010,-0.385150879621506,-0.087931163609028,0.174268051981926,25338,5498,-1314,1711,0.69678795337677
45012,-0.376277148723602,-0.088315196335316,0.177074000239372,25338,4783,-1868,1744,0.707169950008392
45014,-0.36344051361084,-0.079879768192768,0.176686391234398,25338,4328,-2869,1737,0.708309054374695
45016,-0.351323246955872,-0.0736563205719,0.177528664469719,25136,4158,-2773,1748,0.71580046415329
45018,-0.347332775592804,-0.074596539139748,0.170123904943466,25136,5079,-1992,1656,0.709868013858795
45020,-0.337817013263702,-0.078422129154205,0.172382965683937,25136,4336,-1627,1684,0.710485875606537
45022,-0.325006157159805,-0.074455611407757,0.173626288771629,25136,3924,-2440,1696,0.699561297893524
45024,-0.316728740930557,-0.069628834724426,0.178698688745499,25136,4212,-2622,1757,0.707666516304016
45026,-0.308892518281937,-0.068892151117325,0.178314194083214,24927,4265,-2185,1751,0.707241594791412
45028,-0.30652129650116,-0.070270597934723,0.179461598396301,24927,4764,-1946,1764,0.714389443397522
45030,-0.301489442586899,-0.062413051724434,0.172731354832649,24927,4560,-2987,1682,0.71108740568161
45032,-0.290533065795898,-0.056368011981249,0.170779421925545,24927,3748,-2927,1658,0.723977446556091
45034,-0.277371883392334,-0.046131022274494,0.168691992759705,24927,3414,-3518,1632,0.722253382205963
45036,-0.27273291349411,-0.049011688679457,0.169733747839928,24927,4174,-2149,1644,0.730730891227722
45038,-0.270667284727097,-0.057511474937201,0.167488858103752,24716,4537,-1378,1616,0.72555023431778
45040,-0.268342286348343,-0.062056541442871,0.17044760286808,24716,4464,-1683,1651,0.735694289207459
45042,-0.259557276964188,-0.054600592702627,0.166933417320251,24716,3782,-2996,1608,0.733238339424133
45044,-0.248185932636261,-0.049896374344826,0.165384292602539,24716,3295,-2814,1589,0.734069466590881
45046,-0.241212263703346,-0.043385658413172,0.162709802389145,24716,3724,-3094,1556,0.705878376960754
45048,-0.236440598964691,-0.027148049324751,0.161816522479057,24513,3848,-4391,1545,0.706107318401337
45050,-0.230190455913544,-0.005813292693347,0.159164920449257,24513,3697,-5317,1512,0.69607025384903
45052,-0.217386767268181,0.012224324047566,0.160180285573006,24513,2785,-5348,1524,0.690342307090759
45054,-0.210014462471008,0.01675758510828,0.158572837710381,24513,3290,-4089,1504,0.674853086471558
45056,-0.1980160176754,0.017991336062551,0.158124968409538,24513,2588,-3784,1498,0.673409700393677
45058,-0.195876196026802,0.021754495799542,0.158771097660065,24309,3632,-4116,1505,0.668862044811249
45060,-0.193837776780129,0.02611050568521,0.159356027841568,24309,3601,-4263,1512,0.667379975318909
45062,-0.199087932705879,0.027968052774668,0.160353824496269,24309,4537,-4057,1523,0.660094141960144
45064,-0.195009872317314,0.02331436239183,0.161652937531471,24309,3523,-3313,1539,0.657346427440643
45066,-0.197890445590019,0.028376439586282,0.158467903733253,24309,4378,-4393,1500,0.658918678760529
45068,-0.190489947795868,0.03299693018198,0.154211699962616,24104,3202,-4441,1448,0.658024370670319
45070,-0.189437404274941,0.036246474832296,0.152945592999458,24104,3911,-4381,1432,0.656211912631989
45072,-0.184148147702217,0.032695583999157,0.151335462927818,24104,3381,-3630,1413,0.651106476783752
45074,-0.18316063284874,0.041889198124409,0.152827724814415,24104,3883,-5104,1430,0.654729247093201
45076,-0.176207363605499,0.047713585197926,0.149983018636704,24104,3148,-4883,1396,0.648254752159119
45078,-0.173306301236153,0.055039744824171,0.147579982876778,24104,3578,-5204,1366,0.655347228050232
45080,-0.166040152311325,0.056920703500509,0.143178328871727,23901,2996,-4697,1313,0.657312512397766
45082,-0.163701102137566,0.055244855582714,0.147047147154808,23901,3523,-4333,1359,0.669847548007965
45084,-0.162964150309563,0.049755524843931,0.14871883392334,23901,3668,-3841,1379,0.663021147251129
45086,-0.164175808429718,0.044137794524431,0.149855077266693,23901,3967,-3735,1392,0.676123023033142
45088,-0.157989427447319,0.040817748755217,0.14526991546154,23901,3104,-3898,1337,0.676673293113709
45090,-0.150977149605751,0.040834613144398,0.144966259598732,23699,2954,-4248,1332,0.687404692173004
45092,-0.142762407660484,0.040937416255474,0.137758851051331,23699,2670,-4258,1246,0.685022294521332
45094,-0.133609384298325,0.03942971304059,0.138114959001541,23699,2457,-4082,1249,0.695832312107086
45096,-0.134869977831841,0.035374209284783,0.134365990757942,23699,3524,-3747,1204,0.693061232566834
45098,-0.142336830496788,0.028055721893907,0.1332166492939,23699,4365,-3282,1190,0.699658632278442
45100,-0.145384192466736,0.026818130165339,0.128975704312325,23493,3984,-3865,1139,0.698487818241119
45102,-0.139229878783226,0.014044125564396,0.129737466573715,23493,3010,-2456,1148,0.701899111270905
45104,-0.133500576019287,0.013935810886324,0.126205235719681,23493,2938,-3720,1105,0.697058379650116
45106,-0.128119647502899,0.003905765013769,0.125851169228554,23493,2930,-2520,1100,0.690175712108612
45108,-0.126730725169182,0.003734299214557,0.126252964138985,23493,3301,-3503,1105,0.688684165477753
45110,-0.122326761484146,-0.010345187969506,0.12772972881794,23281,2973,-1815,1122,0.682359993457794
45112,-0.121089532971382,-0.008109177462757,0.128933250904083,23281,3265,-3491,1137,0.680453777313232
45114,-0.126330807805061,-0.022817779332399,0.124139904975891,23281,4081,-1479,1079,0.661644160747528
45116,-0.12792344391346,-0.02255985327065,0.122910156846046,23281,3748,-2980,1064,0.654939770698547
45118,-0.126730889081955,-0.030340038239956,0.120163157582283,23281,3506,-1995,1030,0.634709477424622
45120,-0.117310903966427,-0.024383399635553,0.122567921876907,23281,2495,-3488,1059,0.62859719991684
45122,-0.110407076776028,-0.036811705678701,0.118060633540154,23075,2659,-1373,1005,0.613087475299835
45124,-0.101633042097092,-0.036888897418976,0.118424259126186,23075,2297,-2606,1009,0.618357837200165
45126,-0.104935541749001,-0.0516885407269,0.115884721279144,23075,3618,-804,978,0.612792551517487
45128,-0.102374918758869,-0.068635866045952,0.120940066874027,23075,2981,-250,1039,0.61777138710022
45130,-0.113526418805122,-0.09176030755043,0.120357997715473,23075,4626,885,1032,0.615355372428894
45132,-0.111762337386608,-0.099737137556076,0.116757616400719,22871,3299,-469,988,0.628291487693787
45134,-0.11184050142765,-0.099199920892716,0.110184133052826,22871,3537,-1273,909,0.632993757724762
45136,-0.095463901758194,-0.098528996109963,0.113826960325241,22871,1564,-1300,953,0.634918034076691
45138,-0.087352178990841,-0.099183589220047,0.120174109935761,22871,2267,-1096,1029,0.644550383090973
45140,-0.079303629696369,-0.111140362918377,0.120245814323425,22871,2113,272,1030,0.64125269651413
45142,-0.088463827967644,-0.12054855376482,0.117467254400253,22871,4059,277,996,0.640283286571503
45144,-0.09382701665163,-0.126541391015053,0.115551397204399,22871,3786,55,973,0.624703407287598
45146,-0.098754368722439,-0.128354549407959,0.120035074651241,22663,3890,-248,1027,0.631661593914032
45148,-0.095140852034092,-0.132094964385033,0.119429789483547,22663,2963,18,1020,0.613963723182678
45150,-0.099068813025951,-0.137074455618858,0.120893388986588,22663,3844,322,1037,0.610597968101501
45152,-0.102547705173492,-0.140556395053864,0.114166155457497,22663,3869,242,957,0.596109092235565
45154,-0.098833493888378,-0.138516753911972,0.115382201969624,22663,3121,-269,971,0.596245348453522
45156,-0.093720622360706,-0.128406211733818,0.11308666318655,22457,2879,-1279,944,0.581443607807159
45158,-0.089980706572533,-0.123631551861763,0.118324279785156,22457,2982,-767,1007,0.58342856168747
45160,-0.089538894593716,-0.118794552981853,0.119726680219173,22457,3303,-870,1023,0.582503318786621
45162,-0.086888626217842,-0.130426242947578,0.121132522821426,22457,3066,1085,1040,0.578477919101715
45164,-0.087210081517696,-0.126277729868889,0.115727216005325,22239,3369,-575,976,0.578592538833618
45166,-0.083193518221378,-0.138076633214951,0.110916785895824,22239,2891,1335,918,0.582550585269928
45168,-0.076482549309731,-0.13705912232399,0.11257241666317,22239,2487,33,938,0.600346088409424
45170,-0.078239627182484,-0.148197263479233,0.111607104539871,22239,3403,1556,926,0.59039294719696
45172,-0.076201103627682,-0.132540673017502,0.110952012240887,22239,2983,-1435,919,0.603817820549011
45174,-0.076313264667988,-0.135036453604698,0.105079792439938,22239,3235,509,848,0.605308890342712
45176,-0.071495607495308,-0.132144942879677,0.109351277351379,22031,2646,-87,900,0.620786368846893
45178,-0.069081231951714,-0.139523833990097,0.109361656010151,22031,2866,1172,900,0.613950788974762
45180,-0.062659084796906,-0.134718239307404,0.112915724515915,22031,2337,-142,943,0.622872591018677
45182,-0.069813393056393,-0.139676347374916,0.112076543271542,22031,3867,1017,933,0.620421826839447
45184,-0.070515714585781,-0.143734484910965,0.112327732145786,22031,3236,1008,936,0.621017992496491
45186,-0.07292452454567,-0.143921762704849,0.113582283258438,21825,3485,710,951,0.610912024974823
45188,-0.064724005758762,-0.139886185526848,0.114090844988823,21825,2260,207,957,0.601841986179352
45190,-0.065125577151775,-0.129360496997833,0.112307779490948,21825,3154,-574,936,0.600579559803009
45192,-0.062315557152033,-0.128020167350769,0.109210647642612,21825,2777,317,899,0.588757455348969
45194,-0.063197650015354,-0.124194912612438,0.109960608184338,21825,3186,67,908,0.592135071754456
45196,-0.060045301914215,-0.118211336433887,0.105580978095531,32835,2719,-267,856,0.580596446990967
45198,-0.056189797818661,-0.097096316516399,0.110723286867142,32835,2589,-2143,918,0.582202255725861
45200,-0.054650940001011,-0.082816399633885,0.1088742390275,32835,2790,-1746,895,0.570524990558624
45202,-0.048687048256397,-0.073992684483528,0.110202148556709,32835,2242,-1331,912,0.582826852798462
45204,-0.038808822631836,-0.060258019715548,0.103003434836864,32835,1653,-2097,825,0.584296762943268
45206,-0.031353943049908,-0.059037182480097,0.102424427866936,32835,1754,-832,819,0.590289890766144
45208,-0.039489943534136,-0.057363506406546,0.098480828106403,50928,3476,-910,771,0.602973461151123
45210,-0.040310919284821,-0.060473162680864,0.099548518657684,50928,2776,-330,784,0.614618897438049
45212,-0.041753333061934,-0.045439850538969,0.099067553877831,50928,2867,-2445,778,0.620260715484619
45214,-0.03993820399046,-0.03732468187809,0.099660560488701,50928,2521,-1889,786,0.617728710174561
