tick,ctrlMel.r_roll,ctrlMel.r_pitch,ctrlMel.r_yaw,ctrlMel.cmd_thrust,ctrlMel.cmd_roll,ctrlMel.cmd_pitch,ctrlMel.cmd_yaw,ctrlMel.accelz
26857,-0.037109326571226,-0.004585300106555,0.021195879206061,52000,425,2601,260,1.00154495239258
26859,-0.013172443956137,-0.020181749016047,0.022715767845512,52000,-3974,590,278,1.01337516307831
26861,-0.010304869152606,0.007602456025779,0.015918828547001,52000,-1922,-4309,197,1.01862490177155
26863,-0.012240228243172,0.049156717956066,-0.007541611324996,52000,-1403,-6517,-84,1.02016854286194
26865,0.040082439780235,0.055817663669586,-0.017812265083194,52000,-7902,-3194,-207,1.02667021751404
26867,0.071706913411617,0.048459347337484,-0.008078848011792,52000,-6465,-1645,-90,1.03740727901459
26869,0.055969152599573,0.062932811677456,0.018119988963008,52000,-1446,-4155,224,1.03609120845795
26871,0.033612389117479,0.060355514287949,0.047243226319552,52000,-337,-2398,573,1.03767657279968
26873,0.027502739802003,0.054264966398478,0.066924825310707,52000,-1857,-1957,810,1.02021265029907
26875,0.033970143646002,0.016476575285196,0.0749376937747,52000,-3244,1968,906,1.02779424190521
26877,0.022736132144928,0.001245350576937,0.072350837290287,52000,-1265,15,875,1.00105023384094
26879,-0.007128950674087,-0.008884777314961,0.070355050265789,52000,1195,-292,851,0.99309915304184
26881,-0.047346979379654,-0.021031815558672,0.065596915781498,52000,3056,163,794,0.973576962947845
26883,-0.094674825668335,-0.054624702781439,0.053621411323547,52000,4714,2980,650,0.964190125465393
26885,-0.131833508610725,-0.082017280161381,0.040033735334873,52000,4512,2954,486,0.958374500274658
26887,-0.186781391501427,-0.107514813542366,0.027103951200843,52000,7390,3274,331,0.959091305732727
26889,-0.238623812794685,-0.137841746211052,0.019188834354282,52000,8252,4442,235,0.968416392803192
26891,-0.275093257427216,-0.166780114173889,0.004779558163136,52000,7444,4882,62,0.985338747501373
26893,-0.289333462715149,-0.191170528531075,-0.008105012588203,52000,5669,5023,-93,1.01908886432648
26895,-0.306589514017105,-0.198323786258698,-0.012509093619883,52000,6316,3442,-146,1.04393994808197
26897,-0.319262266159058,-0.180887207388878,-0.015133807435632,52000,6291,737,-178,1.07021796703339
26899,-0.328515887260437,-0.154578134417534,-0.014886144548655,52000,6134,-676,-175,1.09189093112946
26901,-0.357320338487625,-0.138544410467148,-0.013679663650692,52000,8866,108,-162,1.11562764644623
26903,-0.404670357704163,-0.13000875711441,-0.011848014779389,52000,11668,687,-140,1.14300227165222
26905,-0.465607404708862,-0.11800991743803,-0.009320226497948,52000,14505,168,-110,1.1709897518158
26907,-0.519994378089905,-0.084197856485844,-0.003763768589124,52000,14937,-2689,-44,1.20524156093597
26909,-0.544175565242767,-0.050346955657005,0.003957926295698,52000,12702,-3341,47,1.23225700855255
26911,-0.544653534889221,-0.024501135572791,0.010567201301456,52000,10341,-3058,126,1.25461900234222
26913,-0.529127776622772,0.021990558132529,0.020823113620281,52000,8727,-6063,248,1.27670168876648
26915,-0.514283180236816,0.088032014667988,0.033850245177746,52000,8498,-9339,405,1.29647481441498
26917,-0.509796559810638,0.150143310427666,0.043764106929302,52000,9730,-10269,523,1.31580865383148
26919,-0.520194470882416,0.192742735147476,0.051696971058846,52000,11426,-9170,618,1.33527541160584
26921,-0.535846769809723,0.208419948816299,0.060178235173225,52000,12564,-6904,719,1.35453903675079
26923,-0.539142668247223,0.209126070141792,0.069459520280361,52000,11395,-5421,830,1.36976671218872
26925,-0.52715015411377,0.207858040928841,0.077304601669312,52000,9919,-5312,923,1.38181626796722
26927,-0.500207722187042,0.205027967691421,0.081893816590309,52000,7885,-5099,978,1.39155602455139
26929,-0.474519997835159,0.199437573552132,0.092413209378719,52000,7759,-4819,1103,1.39718437194824
26931,-0.44734251499176,0.198265433311462,0.107273675501347,52000,7066,-5237,1281,1.40147137641907
26933,-0.413946151733398,0.199411660432816,0.118102453649044,52000,6005,-5598,1409,1.40568852424622
26935,-0.392049163579941,0.205164462327957,0.12695187330246,52000,6717,-6174,1516,1.41322600841522
26937,-0.375500112771988,0.216017350554466,0.129977121949196,52000,7128,-7016,1550,1.42517781257629
26939,-0.34495484828949,0.221999302506447,0.128369584679604,52000,5117,-6648,1531,1.44388520717621
26941,-0.299325376749039,0.215696752071381,0.12884284555912,52000,2862,-5408,1535,1.46583008766174
26943,-0.236109107732773,0.188567236065865,0.133944466710091,52000,-160,-2783,1596,1.48451495170593
26945,-0.162715867161751,0.13845930993557,0.144356533885002,52000,-2557,445,1720,1.50179040431976
26947,-0.091626770794392,0.083204627037048,0.15499559044838,52000,-3748,2065,1848,1.51602351665497
26949,-0.016659727320075,0.036537408828735,0.16418345272541,52000,-5628,2125,1958,1.52605807781219
26951,0.060875546187162,0.005181716755033,0.176202073693275,52000,-7436,1221,2102,1.53002870082855
26953,0.128925159573555,-0.012773901224136,0.191265925765038,52000,-7921,253,2283,1.52581179141998
26955,0.178827449679375,-0.030562128871679,0.201118543744087,52000,-7105,592,2401,1.52309334278107
26957,0.205689743161201,-0.043187279254198,0.20371575653553,52000,-5453,358,2433,1.5202134847641
26959,0.217211648821831,-0.04658929631114,0.201990231871605,52000,-4150,-495,2412,1.51719164848328
26961,0.224638268351555,-0.038935959339142,0.200047716498375,52000,-4014,-1726,2389,1.51803982257843
26963,0.221083208918571,-0.013515458442271,0.195135906338692,52000,-2845,-4011,2330,1.51934909820557
26965,0.193330720067024,0.015437669120729,0.188600361347199,52000,23,-4946,2252,1.52194499969482
26967,0.148056089878082,0.03970392793417,0.182590827345848,52000,2681,-4962,2180,1.52156066894531
26969,0.102742187678814,0.066034123301506,0.177762120962143,52000,3536,-5726,2122,1.51626253128052
26971,0.060478795319796,0.095485523343086,0.173037320375443,52000,4076,-6627,2065,1.50967729091644
26973,0.017411917448044,0.121977783739567,0.169586583971977,52000,5011,-6924,2023,1.50389957427979
26975,-0.026777731254697,0.147281780838966,0.168277934193611,52000,6007,-7312,2008,1.50092482566834
26977,-0.081049613654614,0.183899387717247,0.172607198357582,52000,8150,-9274,2059,1.50058007240295
26979,-0.157306984066963,0.231898292899132,0.181447133421898,52000,11873,-11372,2165,1.49953770637512
26981,-0.236756414175034,0.278947740793228,0.187660127878189,52000,13917,-12371,2238,1.49309134483337
26983,-0.306924015283585,0.305669367313385,0.189657315611839,52000,14392,-10873,2262,1.48488032817841
26985,-0.368252128362656,0.313293993473053,0.188279628753662,52000,14942,-9288,2243,1.47650337219238
26987,-0.416061788797379,0.315568894147873,0.193770989775658,52000,14546,-8798,2309,1.46850371360779
26989,-0.451583594083786,0.306709408760071,0.208513706922531,52000,14281,-7675,2483,1.46712493896484
26991,-0.479014664888382,0.279200106859207,0.224771663546562,52000,14020,-5260,2678,1.47272896766663
26993,-0.492210984230042,0.255968481302261,0.239023417234421,52000,13137,-5362,2845,1.48034203052521
26995,-0.487191647291184,0.252007722854614,0.245163753628731,52000,11215,-7210,2919,1.48558080196381
26997,-0.475119233131409,0.25786104798317,0.243759319186211,52000,10533,-8449,2899,1.49052059650421
26999,-0.456671833992004,0.260639488697052,0.246457263827324,52000,9527,-8197,2931,1.49361133575439
27001,-0.427112191915512,0.25511908531189,0.253359019756317,52000,8062,-7395,3010,1.49195230007172
27003,-0.391724526882172,0.247154474258423,0.258956432342529,52000,6772,-6991,3078,1.48764896392822
27005,-0.347007215023041,0.245629608631134,0.262365758419037,52000,5136,-7737,3115,1.48277223110199
27007,-0.294583469629288,0.247503787279129,0.261606246232986,52000,3317,-8114,3106,1.48219692707062
27009,-0.249031066894531,0.247350603342056,0.261686325073242,52000,3229,-8040,3104,1.48182022571564
27011,-0.205216750502586,0.2380740493536,0.264582574367523,52000,2527,-6943,3139,1.47712481021881
27013,-0.159758016467094,0.228095352649689,0.266471326351166,52000,1540,-6792,3159,1.47197306156158
27015,-0.126713082194328,0.222194463014603,0.264406204223633,52000,2120,-7082,3135,1.46562767028809
27017,-0.101860769093037,0.217228502035141,0.260364919900894,52000,2496,-7189,3084,1.46234369277954
27019,-0.079685285687447,0.224015191197395,0.254962027072906,52000,2320,-8500,3019,1.46600127220154
27021,-0.06568043678999,0.252173602581024,0.253332942724228,52000,2891,-11332,2998,1.46927154064178
27023,-0.056342910975218,0.289815247058868,0.258293032646179,52000,3171,-13033,3057,1.46780872344971
27025,-0.030625872313976,0.321741729974747,0.263586759567261,52000,1034,-13270,3119,1.4633800983429
27027,0.009114759042859,0.344724208116531,0.264369904994965,52000,-1162,-12835,3128,1.46016466617584
27029,0.043839521706104,0.357614725828171,0.263212203979492,52000,-1381,-12273,3112,1.45929706096649
27031,0.063115902245045,0.351223677396774,0.257327109575272,52000,-222,-10217,3042,1.45999050140381
27033,0.076449148356915,0.338447570800781,0.250811159610748,52000,61,-9501,2962,1.45881843566895
27035,0.089161016047001,0.335889995098114,0.248618423938751,52000,-130,-10472,2936,1.45750105381012
27037,0.1032779738307,0.33515802025795,0.249027132987976,52000,-612,-10817,2939,1.45706403255463
27039,0.117411196231842,0.322807818651199,0.250553011894226,52000,-896,-9408,2958,1.45758187770844
27041,0.121414922177792,0.310220390558243,0.251390784978867,52000,-32,-9295,2967,1.45763766765594
27043,0.113686941564083,0.302822709083557,0.247853815555572,52000,1295,-9666,2924,1.46108222007751
27045,0.110185012221336,0.285955160856247,0.240495726466179,52000,880,-8532,2835,1.46414864063263
27047,0.115679629147053,0.256994754076004,0.235433265566826,52000,-129,-6744,2775,1.46573531627655
27049,0.123510338366032,0.229626372456551,0.235699653625488,52000,-589,-6475,2777,1.4652783870697
27051,0.126666083931923,0.20309454202652,0.240704506635666,52000,-185,-6028,2837,1.46433365345001
27053,0.11270947009325,0.171364784240723,0.247080072760582,40876,1741,-4960,2914,1.4624525308609
27055,0.087998323142529,0.141525790095329,0.251181930303574,40876,3310,-4552,2963,1.4596403837204
27057,0.067223459482193,0.122366808354855,0.252486705780029,40876,3294,-5297,2978,1.45787799358368
27059,0.056947451084852,0.106681182980537,0.255654335021973,40876,2450,-5330,3016,1.45421850681305
27061,0.048265133053064,0.083019584417343,0.259092688560486,40876,2437,-4097,3057,1.4479022026062
27063,0.039483539760113,0.050337798893452,0.256123244762421,40876,2623,-2541,3022,1.4405392408371
27065,0.032352361828089,0.01228591799736,0.250260651111603,29250,2582,-1241,2951,1.43145620822907
27067,0.013170583173633,-0.029781766235828,0.243788927793503,29250,4171,1,2873,1.42102372646332
27069,-0.009496520273387,-0.060156963765621,0.238164693117142,29250,4978,-518,2806,1.40992569923401
27071,-0.022676251828671,-0.079131498932839,0.234733656048775,29250,4293,-1278,2765,1.39764368534088
27073,-0.025728872045875,-0.101915620267391,0.231169149279594,29250,3355,-376,2722,1.38398277759552
27075,-0.031827736645937,-0.141469672322273,0.229672446846962,29035,3782,2091,2704,1.36818075180054
27077,-0.046182502061129,-0.187382131814957,0.227391675114632,29035,4920,3760,2677,1.34961771965027
27079,-0.059048503637314,-0.225920870900154,0.218970492482185,29035,5028,3793,2576,1.33247339725494
27081,-0.065871119499207,-0.254017353057861,0.215984895825386,29035,4596,3463,2540,1.3146276473999
27083,-0.070899963378906,-0.275885820388794,0.219747096300125,29035,4517,3278,2585,1.29555535316467
27085,-0.08078945428133,-0.298998475074768,0.222161129117012,29035,5246,4043,2615,1.27398097515106
27087,-0.095617175102234,-0.328910350799561,0.222915947437286,28823,6036,5321,2624,1.25355839729309
27089,-0.105824284255505,-0.360041469335556,0.222012534737587,28823,5836,6279,2614,1.23611700534821
27091,-0.098023653030396,-0.379526376724243,0.219310343265533,28823,3879,5504,2581,1.21939051151276
27093,-0.078295148909092,-0.389324575662613,0.220494270324707,28823,2334,4959,2596,1.20303761959076
27095,-0.06851863861084,-0.401679337024689,0.223522767424583,28823,3134,5462,2633,1.18691182136536
27097,-0.07165139913559,-0.416320025920868,0.222994863986969,28602,4524,6225,2628,1.16979205608368
27099,-0.073343731462956,-0.425889074802399,0.22139847278595,28602,4414,5909,2609,1.1533317565918
27101,-0.068600706756115,-0.43044775724411,0.222312301397324,28602,3710,5747,2621,1.13673067092896
27103,-0.061603374779224,-0.440337359905243,0.227291360497475,28602,3344,6478,2681,1.12323391437531
27105,-0.063862808048725,-0.450035691261292,0.230429008603096,28602,4348,6912,2720,1.1104109287262
27107,-0.059861764311791,-0.443111628293991,0.231154873967171,28399,3642,5112,2729,1.1008665561676
27109,-0.048119310289621,-0.41167140007019,0.230504915118217,28399,2659,2270,2722,1.09480774402618
27111,-0.041474677622318,-0.377825379371643,0.230944469571114,28399,3036,1352,2728,1.0902841091156
27113,-0.035013020038605,-0.355325281620026,0.235350787639618,28399,2944,2242,2782,1.08780992031097
27115,-0.023771066218615,-0.335659801959991,0.23776638507843,28399,2241,2132,2811,1.08532238006592
27117,-0.004453261382878,-0.315876632928848,0.235071554780006,28399,1048,1905,2780,1.0811333656311
27119,0.022697104141116,-0.292559385299683,0.231232687830925,28186,-278,1086,2734,1.07325863838196
27121,0.046078190207481,-0.261686742305756,0.23072375357151,28186,-398,-137,2729,1.06143283843994
27123,0.059228256344795,-0.231137245893478,0.232940495014191,28186,362,-716,2755,1.04579758644104
27125,0.072618782520294,-0.201479405164719,0.235933661460876,28186,27,-1102,2792,1.03138267993927
27127,0.082859769463539,-0.178702250123024,0.238961517810822,28186,137,-870,2828,1.01803958415985
27129,0.090646326541901,-0.16316020488739,0.238862350583076,27980,176,-359,2828,1.01075053215027
27131,0.097028471529484,-0.140717074275017,0.23895600438118,27980,189,-1498,2829,1.00854933261871
27133,0.112873680889606,-0.11173440515995,0.239409506320953,27980,-1138,-2664,2835,1.00606298446655
27135,0.132348164916039,-0.07611858099699,0.240198373794556,27980,-1890,-4040,2845,1.00211656093597
27137,0.141325265169144,-0.042088385671377,0.240341231226921,27980,-1102,-4534,2847,0.989870548248291
27139,0.14688004553318,-0.016029698774219,0.239232376217842,27980,-871,-4258,2833,0.970995008945465
27141,0.156451344490051,0.00717578176409,0.238709852099419,27773,-1553,-4436,2827,0.953393816947937
27143,0.166632816195488,0.025965198874474,0.239459037780762,27773,-1818,-4370,2836,0.939640522003174
27145,0.178107708692551,0.048445820808411,0.240297421813011,27773,-2274,-5210,2846,0.930287480354309
27147,0.190852642059326,0.079275190830231,0.23939211666584,27773,-2656,-6662,2836,0.920903325080872
27149,0.196322664618492,0.10453899949789,0.23763182759285,27773,-2148,-6664,2814,0.907890796661377
27151,0.190408647060394,0.121714942157269,0.235362902283669,27568,-892,-6198,2787,0.896081566810608
27153,0.183495104312897,0.137695029377937,0.236040607094765,27568,-759,-6472,2795,0.892674028873444
27155,0.180095106363297,0.15183100104332,0.238443329930305,27568,-1042,-6570,2824,0.896008133888245
27157,0.186582013964653,0.167870208621025,0.239285692572594,27568,-2265,-7171,2834,0.898213863372803
27159,0.194653049111366,0.192121893167496,0.236212447285652,27568,-2585,-8477,2797,0.891815364360809
27161,0.19401641190052,0.222274363040924,0.231398537755013,27366,-1808,-9788,2739,0.883223593235016
27163,0.191418752074242,0.243766069412231,0.231394425034523,27366,-1560,-9352,2739,0.876614272594452
27165,0.189132302999496,0.246064215898514,0.232688173651695,27366,-1648,-7609,2754,0.871994316577911
27167,0.193011745810509,0.24675327539444,0.231693163514137,27366,-2343,-7462,2742,0.866947650909424
27169,0.189649790525436,0.250899702310562,0.229341179132462,27366,-1654,-8025,2713,0.858071625232697
27171,0.18141482770443,0.256460547447205,0.227329358458519,27366,-1002,-8278,2689,0.855745851993561
27173,0.174569070339203,0.246833890676498,0.225926384329796,27366,-1099,-6699,2672,0.851662397384644
27175,0.168531507253647,0.239545479416847,0.225054189562798,27366,-1059,-6787,2661,0.848971605300903
27177,0.158699810504913,0.24639618396759,0.225830480456352,27164,-574,-8469,2671,0.842870533466339
27179,0.13980433344841,0.240926846861839,0.224959760904312,27164,709,-7127,2660,0.838992059230804
27181,0.135716438293457,0.225067287683487,0.223362565040588,27164,-768,-5890,2641,0.830566883087158
27183,0.13020533323288,0.206995844841003,0.221349254250526,26954,-516,-5308,2616,0.821539402008057
27185,0.122175544500351,0.202098146080971,0.21867847442627,26954,-170,-6631,2584,0.816912293434143
27187,0.123376280069351,0.198594763875008,0.214697748422623,26954,-1117,-6700,2536,0.811759054660797
27189,0.120311431586742,0.182478278875351,0.207601830363274,26954,-692,-5209,2451,0.810826122760773
27191,0.114619322121143,0.161948591470718,0.205943986773491,26954,-315,-4357,2431,0.809823989868164
27193,0.098352737724781,0.142872214317322,0.20664681494236,26749,1015,-4194,2440,0.808877825737
27195,0.0898322686553,0.125626593828201,0.208656534552574,26749,411,-4032,2464,0.809117794036865
27197,0.076494261622429,0.107845716178417,0.206418141722679,26749,1120,-3679,2437,0.807716131210327
27199,0.063996270298958,0.095070838928223,0.200665637850761,26749,1286,-3924,2368,0.807133555412293
27201,0.053956970572472,0.077543139457703,0.197155371308327,26749,1214,-3137,2325,0.803055346012116
27203,0.04323847964406,0.060925789177418,0.193822696805,26542,1496,-2895,2285,0.799871683120728
27205,0.039574950933457,0.048823114484549,0.193363949656487,26542,845,-3127,2280,0.797059237957001
27207,0.029043788090348,0.027560859918594,0.192093893885613,26542,1742,-1785,2264,0.79155707359314
27209,0.019214749336243,0.008428488858044,0.192674741148949,26542,1857,-1613,2271,0.783927321434021
27211,0.003500820370391,-0.016266429796815,0.193861737847328,26542,2759,-563,2285,0.776995837688446
27213,-0.003566837636754,-0.033078286796808,0.192114293575287,26542,2033,-991,2264,0.775439858436585
27215,-0.018860962241888,-0.056723792105913,0.188170671463013,26334,3161,165,2217,0.770911872386932
27217,-0.028536630794406,-0.065871834754944,0.185532972216606,26334,2806,-1057,2185,0.772274374961853
27219,-0.024215372279286,-0.077318705618382,0.186534523963928,26334,1319,-598,2197,0.764708697795868
27221,-0.019710317254067,-0.091581977903843,0.185066178441048,26334,1222,29,2179,0.755772709846497
27223,-0.020525814965367,-0.105090424418449,0.183376953005791,26334,1770,224,2159,0.752136647701263
27225,-0.026560531929135,-0.126175165176392,0.176993414759636,40876,2428,1484,2082,0.751030802726746
27227,-0.025172006338835,-0.140969023108482,0.173678562045097,40876,1658,1151,2042,0.754071414470673
27229,-0.02686520293355,-0.152450174093246,0.174384474754334,40876,2014,1143,2051,0.752236843109131
27231,-0.022748487070203,-0.153061360120773,0.176151365041733,40876,1350,68,2072,0.755557060241699
27233,-0.034929841756821,-0.159452229738235,0.174911245703697,40876,3242,871,2057,0.752220034599304
27235,-0.045796643942595,-0.168070882558823,0.174505099654198,52000,3328,1266,2052,0.757897436618805
27237,-0.060384567826986,-0.184786304831505,0.176842018961906,52000,4024,2521,2080,0.760940074920654
27239,-0.066766537725926,-0.176301628351212,0.175276890397072,52000,3332,-167,2061,0.768377244472504
27241,-0.068833775818348,-0.169015973806381,0.172502472996712,52000,2980,-93,2028,0.782755672931671
27243,-0.066360101103783,-0.170657560229301,0.171270802617073,52000,2476,831,2013,0.794248104095459
27245,-0.062162756919861,-0.168846309185028,0.175412476062775,52000,2256,548,2063,0.805210292339325
27247,-0.063116893172264,-0.167329013347626,0.175870552659035,52000,2790,547,2068,0.812151610851288
27249,-0.057993091642857,-0.15836001932621,0.176297023892403,52000,2114,-285,2073,0.821159899234772
27251,-0.060780540108681,-0.151526167988777,0.178196549415588,52000,2961,-209,2096,0.826672613620758
27253,-0.061685249209404,-0.133052110671997,0.177823260426521,52000,2826,-1665,2091,0.839101374149323
27255,-0.064829923212528,-0.119527399539948,0.179105773568153,52000,3113,-1441,2107,0.857871890068054
27257,-0.067386575043202,-0.110051184892654,0.179546594619751,52000,3143,-5255,2092,0.875209212303162
27259,-0.067407310009003,-0.086434230208397,0.180783405900002,52000,2890,-7141,2107,0.894987046718597
27261,-0.075203388929367,-0.062973305583,0.179781317710876,52000,3865,-7552,2094,0.907018661499023
27263,-0.093534640967846,-0.042703002691269,0.180581346154213,52000,5285,-7638,2104,0.914323806762695
27265,-0.106256730854511,-0.030424864962697,0.185678109526634,52000,5040,-7058,2164,0.930308520793915
27267,-0.101218193769455,-0.011194661259651,0.192171156406403,52000,3161,-16027,2202,0.9484623670578
27269,-0.0943373888731,0.014121880754829,0.194737926125526,52000,2892,-17141,2230,0.966687858104706
27271,-0.094471000134945,0.022525837644935,0.194062769412994,52000,3597,-15618,2222,0.976669371128082
27273,-0.097774609923363,0.016109865158796,0.194907113909721,52000,4032,-14009,2229,0.983862578868866
27275,-0.108489409089088,0.002677488606423,0.201418116688728,52000,4988,-13038,2308,0.996240675449371
27277,-0.123869776725769,0.000809020595625,0.208703950047493,52000,5831,-14151,2392,1.01478004455566
27279,-0.123579353094101,0.010675413534045,0.212617784738541,52000,4237,-32000,2321,1.04085803031921
27281,-0.114369288086891,0.014039010740817,0.214675918221474,52000,3225,-32000,2339,1.06417679786682
27283,-0.119296476244926,0.004592059645802,0.216195300221443,52000,4738,-32000,2357,1.07915866374969
27285,-0.136344105005264,-0.018053118139505,0.219592824578285,52000,6366,-32000,2389,1.09006679058075
27287,-0.149730905890465,-0.054954636842012,0.226805865764618,52000,6268,-30490,2476,1.09404385089874
27289,-0.156545728445053,-0.10388145595789,0.237485736608505,52000,5799,-32000,2499,1.09518778324127
27291,-0.156855523586273,-0.167933806777,0.248548209667206,52000,5155,-32000,2632,1.09561800956726
27293,-0.151548311114311,-0.234821274876595,0.258005827665329,52000,4568,-32000,2733,1.09760534763336
27295,-0.149982750415802,-0.299315899610519,0.266877055168152,52000,4911,-32000,2839,1.10109555721283
27297,-0.155453070998192,-0.380897134542465,0.27570429444313,52000,5807,-32000,2933,1.11026048660278
27299,-0.157240092754364,-0.483732163906097,0.284771323204041,52000,5475,-30064,3042,1.12210559844971
27301,-0.169600576162338,-0.602848589420319,0.295758813619614,52000,6871,-25733,3161,1.13443040847778
27303,-0.196009188890457,-0.743904590606689,0.308159232139587,52000,8804,-20718,3310,1.14692604541779
27305,-0.211102083325386,-0.88664573431015,0.31555962562561,52000,8090,-17225,3384,1.15331697463989
27307,-0.214721217751503,-1.02748584747314,0.316810697317123,52000,7015,-14598,3399,1.15919637680054
27309,-0.220626100897789,-1.17933142185211,0.320607393980026,52000,7413,-24183,5852,1.15984058380127
27311,-0.24017558991909,-1.33351373672485,0.328694343566895,52000,9168,-20866,5949,1.15911734104157
27313,-0.265175402164459,-1.48518192768097,0.335171461105347,52000,10354,-17336,6005,1.16438806056976
27315,-0.277687579393387,-1.64324450492859,0.339927941560745,52000,9355,-13535,6062,1.17006003856659
27317,-0.281956255435944,-1.81196713447571,0.338667929172516,52000,8765,-8182,6025,1.17836821079254
27319,-0.291864544153213,-1.9948410987854,0.33123242855072,52000,9527,-3109,5936,1.1910138130188
27321,-0.307865679264069,-2.17181253433228,0.322916299104691,52000,10619,935,5815,1.19900035858154
27323,-0.319177210330963,-2.32268214225769,0.310287058353424,52000,10376,1342,5663,1.21090960502625
27325,-0.310850262641907,-2.45730447769165,0.293936491012573,52000,8410,3654,5448,1.22093665599823
27327,-0.311741769313812,-2.60875105857849,0.280668348073959,52000,9350,8365,5289,1.22380805015564
27329,-0.324650138616562,-2.77439475059509,0.26794758439064,52000,10981,14506,5120,1.22885406017303
27331,-0.327677667140961,-2.91832733154297,0.254799544811249,52000,10054,15213,4962,1.23187470436096
27333,-0.319968789815903,-3.02226853370666,0.239483937621117,52000,8996,14832,4765,1.23327648639679
27335,-0.304348796606064,-3.11090087890625,0.226250901818275,52000,7892,15074,4606,1.23775577545166
27337,-0.289935976266861,-3.20280003547668,0.220487460494041,52000,7879,18874,4529,1.24359118938446
27339,-0.279108077287674,-3.29697561264038,0.214379295706749,52000,8021,20985,4456,1.24972999095917
27341,-0.268646121025085,-3.38949036598206,0.204296737909317,52000,7992,24405,4332,1.25138878822327
27343,-0.25087571144104,-3.4591281414032,0.194001406431198,52000,6906,23510,4208,1.25368869304657
27345,-0.218359753489494,-3.48930740356445,0.182096779346466,52000,4899,21961,4069,1.2582916021347
27347,-0.182112842798233,-3.50117802619934,0.172970652580261,52000,3801,20368,3959,1.26118636131287
27349,-0.158507600426674,-3.51943922042847,0.167019963264465,52000,4679,23189,3898,1.26649010181427
27351,-0.147201538085938,-3.5240159034729,0.161355257034302,52000,5683,21912,3830,1.27425670623779
27353,-0.132376506924629,-3.49103903770447,0.158100739121437,52000,5106,19305,3804,1.28275799751282
27355,-0.109928779304028,-3.43020343780518,0.153642922639847,52000,3895,15303,3750,1.29082906246185
27357,-0.077279821038246,-3.35039830207825,0.149351343512535,52000,2263,13549,3716,1.29405057430267
27359,-0.037895888090134,-3.26390194892883,0.144804790616035,52000,802,11150,3661,1.29676485061646
27361,-0.004752677399665,-3.18413209915161,0.140605613589287,52000,763,11884,3633,1.29934000968933
27363,0.019967483356595,-3.1055109500885,0.136665731668472,52000,1107,10426,4689,1.30208158493042
27365,0.042670302093029,-3.01531314849854,0.133873000741005,52000,828,9034,4680,1.30673670768738
27367,0.071466580033302,-2.90767168998718,0.134812369942665,52000,-357,5137,4691,1.31199216842651
27369,0.100220501422882,-2.78471064567566,0.137814000248909,52000,-987,2595,4753,1.31827735900879
27371,0.130211889743805,-2.65879344940186,0.135323718190193,52000,-1711,-218,4724,1.32362866401672
27373,0.154596000909805,-2.53682780265808,0.131052687764168,52000,-1734,-944,6354,1.32938981056213
27375,0.160166501998901,-2.40800094604492,0.127125561237335,52000,35,-4206,6307,1.33479678630829
27377,0.156219273805618,-2.27162384986877,0.121847152709961,52000,974,-6510,6269,1.34051203727722
27379,0.160170570015907,-2.1422233581543,0.117280960083008,52000,105,-8401,6215,1.34800064563751
27381,0.17154061794281,-2.0180172920227,0.108632646501064,52000,-964,-9323,6135,1.35421311855316
27383,0.176602721214294,-1.8911669254303,0.091645024716854,44227,-435,-12124,5931,1.35531103610992
27385,0.174211233854294,-1.76450777053833,0.074203871190548,44227,256,-13733,5744,1.35332047939301
27387,0.168132036924362,-1.64988958835602,0.062097672373056,44227,747,-14821,5599,1.35150933265686
27389,0.161628723144531,-1.55300867557526,0.055412326008082,44227,826,-14194,5538,1.34901297092438
27391,0.157075524330139,-1.47441816329956,0.049384456127882,44227,722,-13937,5465,1.34500277042389
27393,0.152648493647575,-1.40304684638977,0.038980945944786,29250,739,-7215,2669,1.33915901184082
27395,0.149225056171417,-1.33923864364624,0.025655006989837,29250,707,-7734,2509,1.33370983600616
27397,0.142385885119438,-1.27914774417877,0.017901787534356,29250,1105,-7914,2430,1.32930195331573
27399,0.126153916120529,-1.21156978607178,0.016742672771216,29250,2369,-10015,2416,1.3258661031723
27401,0.111426368355751,-1.13886737823486,0.01610441505909,29250,2449,-11408,2419,1.31948375701904
27403,0.098681829869747,-1.08098888397217,0.017118344083428,29250,2506,-11083,2431,1.30815529823303
27405,0.081538088619709,-1.0484356880188,0.023620160296559,29044,3269,12227,188,1.29510819911957
27407,0.067736923694611,-1.02983474731445,0.031647991389036,29044,3211,13250,285,1.28089392185211
27409,0.063740655779839,-1.01419818401337,0.034290533512831,29044,2267,13747,322,1.26664090156555
27411,0.067451752722263,-0.987349569797516,0.034626696258783,29044,1423,12089,326,1.25043499469757
27413,0.069760732352734,-0.949879288673401,0.037765704095364,29044,1470,10756,369,1.23240876197815
27415,0.067162573337555,-0.914556562900543,0.046454831957817,28841,1999,31240,673,1.21382129192352
27417,0.063437715172768,-0.8835329413414,0.060528989881277,28841,2139,31489,844,1.19543981552124
27419,0.05687128379941,-0.846164882183075,0.076010406017304,28841,2554,30107,1029,1.18017411231995
27421,0.055077932775021,-0.789022326469421,0.088669680058956,28841,2066,27374,1182,1.16804265975952
27423,0.060275841504335,-0.724300444126129,0.098214015364647,28841,1263,25322,1297,1.15935719013214
27425,0.064583130180836,-0.658942222595215,0.104412399232388,28638,1177,32000,1513,1.15370213985443
