Timestamp,controller.r_roll,controller.r_pitch,controller.r_yaw,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,controller.accelz
283582,0.037511311471462,-0.088922135531902,-0.051472626626492,54949.99609375,3025,-30,523,1.02017879486084
283602,-0.011631794273853,-0.093652978539467,-0.068472877144814,54881.4140625,4908,352,339,1.04211938381195
283622,-0.015706235542893,-0.025998627766967,-0.039292391389608,55183.36328125,7986,11,513,1.00880324840546
283642,0.030909165740013,-0.01441356074065,-0.076356008648872,55118.21484375,7934,1473,237,1.02951574325562
283662,0.068515442311764,-0.014126818627119,-0.041262194514275,55003.953125,3887,-812,390,1.02453565597534
283682,0.038623295724392,-0.022211512550712,-0.034261710941792,54920.9140625,4108,822,349,1.03782439231873
283702,0.068264394998551,-0.038718927651644,-0.066494673490524,54766.609375,4678,1602,148,1.0260124206543
283722,0.079238899052143,-0.02802617661655,-0.068104602396488,54555.72265625,3449,-720,95,1.01594400405884
283742,0.053800746798515,-0.004753358196467,-0.059191327542067,54420.5703125,7228,-216,24,1.02561497688293
283762,0.065922878682613,-0.0534947514534,-0.047457680106163,54316.3515625,7070,2164,163,1.00982463359833
283782,0.091311596333981,-0.074017144739628,-0.078241266310215,54203.3203125,4906,1883,-70,1.02373552322388
283802,0.131894886493683,-0.063498988747597,-0.058354407548905,54090.6796875,4537,73,-60,1.0160745382309
283822,0.161916524171829,-0.040626138448715,-0.063215233385563,53505.83984375,3333,2257,-947,1.01066708564758
283842,0.094268791377544,-0.047743678092957,-0.047715622931719,53419.71484375,4927,263,-700,1.01430654525757
283862,0.008730890229344,-0.01489491481334,-0.039077818393707,53318.83984375,2108,214,-340,0.995620727539062
283882,-0.041751071810722,-0.014564932323992,-0.058151740580797,53273.17578125,3252,446,-888,1.0033164024353
283902,0.037741053849459,-0.001253023277968,-0.032273460179567,53194.9765625,7766,2509,-679,1.00070858001709
283922,0.004295435734093,-0.031318061053753,-0.026442226022482,53434.9765625,4594,2270,-510,0.992976129055023
283942,0.002753972774372,-0.019615763798356,-0.029331026598811,53421.5546875,5933,1839,-568,1.00920760631561
283962,-0.022784411907196,0.001282131997868,-0.003259896300733,53373.59765625,5671,1772,-110,0.993484497070312
283982,-0.049459006637335,-0.048653703182936,-0.011690927669406,53347.9296875,5456,1567,-443,0.990609407424927
284002,0.009896345436573,-0.015119040384889,0.006222296971828,53352.55078125,7596,1599,367,1.00651848316193
284022,-0.003350381506607,-0.002736878115684,0.003962612245232,53077.3046875,3886,1357,40,1.00136375427246
284042,-0.009423404932022,0.022261159494519,-0.022102747112513,52999.328125,6707,518,-279,0.997957170009613
284062,-0.02867273055017,0.039848893880844,0.014956556260586,52950,4157,90,163,1.00717926025391
284082,-0.086538322269917,0.024525603279471,0.013706961646676,52891.87109375,4199,942,474,0.992359161376953
284102,-0.080593936145306,-0.007197054103017,0.02262394502759,52848.83984375,5893,-364,218,0.995972633361816
284122,-0.108773060142994,0.050016134977341,0.008305524475873,52617.41796875,6978,548,204,0.994832098484039
284142,-0.071676857769489,0.050724525004625,-0.003536909585819,52600.86328125,9187,842,-174,0.977478682994842
284162,-0.076891861855984,0.021162565797567,-0.008387341164052,52605.4453125,5359,-157,-341,1.0038468837738
284182,-0.114685535430908,0.019019469618797,-0.02189002558589,52584.92578125,3377,802,-309,0.99908572435379
284202,-0.042849343270063,0.044751580804586,-0.033838298171759,52561.46875,7671,1706,-694,0.991468667984009
284222,0.010698521509767,0.058666102588177,-0.031422849744558,52406.51953125,5206,821,-657,0.98527443408966
284242,0.043678220361471,0.068847611546517,-0.032171551138163,52431.51953125,5141,-206,-609,0.994777917861938
284262,0.024967463687062,0.049044165760279,-0.045588027685881,52453.703125,1602,334,-723,0.974266588687897
284282,-0.027014452964068,0.045184444636107,-0.058986429125071,52499.4140625,1598,-150,-1138,0.97323489189148
284302,-0.012037146836519,0.033421993255615,-0.047432135790587,52539.6953125,4367,-118,-1369,0.988246202468872
284322,0.02573618106544,-0.023878954350948,-0.04645024612546,52415.37109375,6882,2088,-1247,0.98540860414505
284342,-0.041903790086508,-0.029254769906402,-0.057482831180096,52444.3671875,4789,1480,-1496,0.982674241065979
284362,-0.076561860740185,-0.003773127216846,-0.046706851571798,52470.6953125,5948,878,-1410,0.984479188919067
284382,-0.103710807859898,-0.005801557563245,-0.076173983514309,52498.41015625,5208,413,-1772,0.987765848636627
284402,-0.050897885113955,0.031819824129343,-0.063517160713673,52529.1484375,9308,887,-1695,0.986988544464111
284422,-0.037763580679894,-0.002236614469439,-0.053286168724299,52466.8125,4595,65,-1815,0.988347589969635
284442,-0.061989031732082,-0.004825303331018,-0.060785569250584,52475.51953125,4206,1080,-1772,0.992155373096466
284462,-0.045856475830078,-0.009729917161167,-0.063438639044762,52514.1640625,4887,2006,-1813,0.99562406539917
284482,0.011126410216093,-0.001325529883616,-0.050794042646885,52528.51171875,4395,879,-1794,0.974198639392853
284502,0.092472724616528,0.029212979599834,-0.039963901042938,52579.96484375,5463,556,-1718,0.977846682071686
284522,0.127632796764374,0.010475024580956,-0.033182382583618,52903.62890625,3449,-137,-3774,0.988117039203644
284542,0.103693075478077,0.029766557738185,0.007463131099939,53009.66796875,1803,902,-6304,0.991059958934784
284562,0.010845188982785,0.011517053470016,0.118092566728592,53103.828125,1962,-139,-6841,0.984843969345093
284582,-0.067052982747555,-0.067095957696438,0.237138330936432,53210.2265625,4633,2487,-8521,0.979291915893555
284602,-0.175285384058952,-0.16766169667244,0.361722260713577,53291.44140625,4824,3409,-8816,0.975583612918854
284622,-0.172508850693703,-0.197395026683807,0.552210986614227,53771.07421875,10634,6035,-7388,0.963429391384125
284642,-0.23201522231102,-0.240542769432068,0.704906761646271,54009.41015625,11549,9148,-6946,0.955465078353882
284662,-0.266007840633392,-0.315538436174393,0.853032171726227,54222.6484375,13158,8975,-6139,0.961848080158233
284682,-0.352513045072556,-0.363242596387863,1.03646647930145,54532.328125,14702,10403,-4886,0.958598494529724
284702,-0.37798011302948,-0.440264970064163,1.15995764732361,54807.140625,16528,12662,-2294,0.945714056491852
284722,-0.397343426942825,-0.38948068022728,1.27535438537598,54715.36328125,17440,14398,5357,0.950156450271606
284742,-0.359769105911255,-0.364369928836822,1.29986786842346,54889.078125,16634,9799,6680,0.940538942813873
284762,-0.285871297121048,-0.141133442521095,1.29055058956146,55239.34375,13251,8833,7594,0.941728234291077
284782,-0.113829657435417,0.143445789813995,1.28028857707977,55630.58203125,11221,4097,8508,0.96511435508728
284802,0.067561648786068,0.268832474946976,1.26625156402588,55865.63671875,8347,1293,9379,0.959225714206696
284822,0.235151246190071,0.344541937112808,1.24521625041962,56709.33203125,4425,-1114,9978,0.97843462228775
284842,0.369895130395889,0.451989144086838,1.19587898254395,56924.16015625,415,-3376,10123,1.01242065429688
284862,0.418255716562271,0.449879854917526,1.16707193851471,57023.91015625,-520,1296,10329,1.0163756608963
284882,0.414203226566315,0.401590079069138,1.12673532962799,57085.48046875,-194,-659,10474,1.03319144248962
284902,0.363167107105255,0.421983152627945,1.06915283203125,57053.01171875,4004,1648,10073,1.0187920331955
284922,0.354156970977783,0.395836055278778,1.01013791561127,57322.4375,4655,1125,10017,1.04926609992981
284942,0.323499113321304,0.398870080709457,0.942578196525574,57273.17578125,2678,258,9567,1.05594539642334
284962,0.231281697750092,0.415660500526428,0.907885372638702,57139.015625,3672,1110,-1872,1.04083442687988
284982,0.115004576742649,0.379596680402756,0.820520579814911,57019.5625,3882,1268,-1722,1.05851876735687
285002,0.052160784602165,0.356219321489334,0.803309798240662,56886.81640625,6731,-1723,-1171,1.04985344409943
285022,0.085445865988731,0.236597537994385,0.724173963069916,57367.125,7035,1801,-1046,1.05693054199219
285042,0.073674514889717,0.199401780962944,0.676500976085663,57188.359375,6570,1258,-823,1.05938303470612
285062,0.043751496821642,0.08830089867115,0.633273541927338,57046.875,4757,1582,-593,1.05698752403259
285082,0.00535101024434,-0.001429544994608,0.585626065731049,56821.70703125,5563,1508,-423,1.06937491893768
285102,0.030489230528474,-0.004557596985251,0.548024296760559,56596.23046875,5844,3655,-264,1.04962027072907
285122,0.044151116162539,-0.044220499694347,0.496700078248978,56614.08984375,6993,2667,-104,1.06615364551544
285142,0.034312527626753,-0.04803304746747,0.464684933423996,56362.55859375,5111,1521,-9,1.0432140827179
285162,0.020654004067183,-0.13337042927742,0.394176423549652,56199.25390625,5972,2211,-41,1.06390047073364
285182,0.039697092026472,-0.102290444076061,0.396577447652817,55843.609375,3267,585,291,1.04957962036133
285202,-0.029340609908104,-0.288563817739487,0.320674806833267,55630.19921875,2393,2615,104,1.05048060417175
285222,-0.029471609741449,-0.242944955825806,0.338264435529709,55662.140625,6023,1100,547,1.04201805591583
285242,-0.065882988274098,-0.250304877758026,0.246071919798851,55393.171875,5570,1899,243,1.02966475486755
285262,-0.038766875863075,-0.299020409584045,0.265493810176849,55238.453125,4936,2520,227,1.04272627830505
285282,-0.126363143324852,-0.238589584827423,0.236092537641525,54964.515625,3659,2332,348,1.02404808998108
285302,-0.218015283346176,-0.187926456332207,0.195798113942146,54821.30078125,10795,4492,378,1.03785669803619
285322,-0.261442810297012,-0.041813611984253,0.206994578242302,54768.25,3369,-883,343,1.01809430122375
285342,-0.2862269282341,-0.062152490019798,0.198284953832626,54649.7578125,3897,-371,502,1.01450026035309
285362,-0.285687804222107,-0.151008427143097,0.182947009801865,54503.2890625,5392,408,654,1.01246535778046
285382,-0.21706348657608,-0.232453674077988,0.160975500941277,54381.75,7560,2974,680,1.00929915904999
285402,-0.197651103138924,-0.274332791566849,0.169138759374619,54211.13671875,5567,2576,872,1.02146184444428
285422,-0.167620778083801,-0.239731594920158,0.149242401123047,54607.90234375,7933,3157,912,1.01476645469666
285442,-0.108239687979221,-0.239216774702072,0.137428373098373,54489.796875,6338,2784,1010,0.999925971031189
285462,-0.023373801261187,-0.162118047475815,0.134438678622246,54421.15234375,6258,1779,1120,0.993949174880981
285482,0.100339442491531,-0.141259178519249,0.128880843520165,54357.6484375,5013,1808,1150,1.01292181015015
285502,0.172878846526146,-0.109706863760948,0.117899604141712,54251.97265625,5480,716,1216,0.996682941913605
285522,0.122353173792362,-0.069489933550358,0.118618331849575,53843.6171875,3153,1152,1312,1.03165233135223
285542,0.1338981539011,-0.087174341082573,0.107952088117599,53691.87890625,4523,2294,1297,0.985648274421692
285562,0.114580430090427,-0.071567840874195,0.090269535779953,53612.7265625,2813,2417,1319,1.01374852657318
285582,0.09974117577076,0.000721680582501,0.102443017065525,53489.02734375,6476,1884,1502,0.994606018066406
285602,0.030248478055,0.014600980095565,0.103950932621956,53404.7578125,5463,3234,1516,1.00719094276428
285622,0.071413122117519,0.030706403777003,0.101601652801037,53049.375,6018,1342,1675,0.986947894096374
285642,0.097875520586968,0.022129375487566,0.107064358890057,53009.51171875,5674,2662,1717,0.997267127037048
285662,0.086930312216282,0.038348704576492,0.087338261306286,52930.05859375,2798,1841,1682,0.99334704875946
285682,0.094460755586624,0.061922121793032,0.111418880522251,52906.68359375,4851,1868,1963,0.993360579013824
285702,0.077896617352963,0.090395495295525,0.100108131766319,52831.4140625,3348,1414,1926,0.989565312862396
285722,0.123568870127201,0.026511432603002,0.064614005386829,52678.19140625,4795,502,1832,0.993670403957367
285742,0.06935691088438,0.105082243680954,0.100221991539001,52611.71875,2553,912,2062,0.975368738174438
285762,0.123799562454224,0.06762421131134,0.053310930728912,52632.2734375,6700,2174,1895,0.985831320285797
285782,0.086439974606037,0.150689631700516,0.085661716759205,52569.0390625,4262,474,2188,0.979609191417694
285802,0.041947107762098,0.048584368079901,0.060906950384379,52601.54296875,5139,1672,2029,0.988687515258789
285822,0.059780806303024,0.090746402740479,0.064991682767868,52791.77734375,5079,685,2206,0.965011358261108
285842,0.08681470155716,0.086564630270004,0.063250564038754,52877.48046875,3535,1811,2179,0.987340927124023
285862,0.058987516909838,0.056473098695278,0.035089649260044,52885.04296875,4894,2027,2091,0.981857120990753
285882,0.024461638182402,0.094786323606968,0.06558708101511,52956.328125,2736,1389,2260,0.982409834861755
285902,0.020847991108894,0.023254347965121,0.033777549862862,52963.66015625,6184,2541,2173,0.982521891593933
285922,-0.028139067813754,0.07437638938427,0.047013062983751,53115.890625,3224,1406,2674,0.992540299892426
285942,-0.054537393152714,0.04483288154006,0.042681094259024,53105.9375,3153,2016,2364,0.993709623813629
285962,-0.02123985812068,0.129853904247284,0.065161250531674,53111.9765625,4616,1616,2571,0.986813306808472
285982,-0.0039604883641,0.091247476637364,0.044878251850605,53100.2421875,4516,964,2522,0.998642981052399
286002,-0.042756602168083,0.080171026289463,0.085376016795635,53118.1171875,4434,64,3140,1.00392580032349
286022,-0.079068586230278,0.0038122900296,0.07483396679163,52908.91015625,2758,2796,2501,0.994385659694672
286042,-0.017573183402419,-0.028013903647661,0.034687135368586,52908.1796875,4774,2818,2654,0.988525569438934
286062,-0.084727376699448,0.037865959107876,0.080446407198906,52876.35546875,3597,2614,2950,1.00137209892273
286082,-0.051388040184975,-0.024630663916469,0.046396765857935,52874.6484375,2106,381,2838,0.982979595661163
286102,-0.01168579980731,0.021607507020235,0.01291783247143,52904.56640625,6168,356,2854,0.994770109653473
286122,-0.069486230611801,0.088830433785915,0.05935937538743,53141.35546875,4056,1424,2995,0.97945910692215
286142,-0.027228828519583,0.025678521022201,0.020929925143719,53196.99609375,1251,2726,2827,0.994057536125183
286162,-0.014362626709044,0.047031760215759,0.036965381354094,53215.35546875,6865,1564,3124,0.987738490104675
286182,-0.068466410040856,0.031066803261638,0.02720463834703,53299.0078125,4436,1918,2637,0.976445257663727
286202,-0.065388694405556,-0.013551751151681,0.011418808251619,53321.28125,3295,2373,2878,0.997136235237122
286222,-0.095186978578568,-0.009218691848218,0.014250983484089,53034.734375,5437,2999,3075,0.987525939941406
286242,-0.078308381140232,-0.044220350682736,0.010575583204627,53037.05859375,4212,553,2880,0.994200587272644
286262,-0.096944414079189,-0.034011479467154,-0.008109561167657,53023.05078125,2703,1362,2823,0.990468740463257
286282,-0.067689917981625,0.030794406309724,0.012525470927358,53071.5390625,5053,1269,2714,0.987744927406311
286302,-0.0381133928895,-0.000511487072799,-0.002798585686833,53058.20703125,4151,459,2637,0.989307701587677
286322,-0.032465122640133,-0.043975487351418,0.013202778063715,53440.18359375,4430,106,2976,0.991383731365204
286342,-0.019507043063641,0.005091034341604,0.041694715619087,53460.03125,3961,2143,3118,1.00790238380432
286362,-0.031944911926985,-0.094908505678177,0.034736733883619,53472.28125,2164,1781,3282,0.981489241123199
286382,-0.046295844018459,-0.088650390505791,0.053277663886547,53531.40234375,1879,1564,3360,1.00573360919952
286402,0.01504469383508,-0.026742793619633,0.059335090219975,53495.78125,5798,892,3538,1.00298571586609
286422,0.029192263260484,-0.006486943457276,0.078218594193459,53861.5859375,4618,-1106,3564,0.984124481678009
286442,0.011040682904422,-0.032307211309671,0.067200593650341,53934.87109375,4214,2174,3825,1.00916492938995
286462,0.015289601869881,0.034640200436115,0.060341496020556,53925.24609375,3475,1468,3736,1.00243413448334
286482,-0.023388650268316,0.013253305107355,0.100276358425617,54000.2734375,3436,4382,4204,0.99644947052002
286502,0.011785413138568,-0.050616290420294,0.045077994465828,54018.125,2374,653,3761,1.00052177906036
286522,-0.021053163334727,-0.029383795335889,0.101067788898945,54006.11328125,921,-4,4246,1.00747931003571
286542,0.04218690097332,-0.042099267244339,0.052245233207941,54023.41796875,2582,1619,3932,1.00290608406067
286562,0.057039733976126,-0.061429902911186,0.095380991697311,54010.51171875,3108,-664,4503,1.00279831886292
286582,0.071259796619415,-0.026944002136588,0.057488016784191,53946.32421875,4511,1907,4304,1.00524878501892
286602,0.112068444490433,-0.123191729187965,0.066792838275433,53958.11328125,3460,321,4091,0.997988700866699
286622,-0.013795392587781,0.038284443318844,0.093441657721996,53689.73828125,3381,3033,4721,1.01642096042633
286642,-0.067198373377323,-0.064308755099774,0.044420763850212,53621.859375,835,1568,4137,0.998046338558197
286662,-0.094692438840866,-0.000642135215458,0.078272506594658,53606.02734375,3635,624,4814,0.989561676979065
286682,-0.029931660741568,0.017807349562645,0.053366918116808,53643.578125,3847,3130,4458,0.991769134998322
286702,0.036427453160286,-0.037967905402184,0.034750353544951,53635.1953125,5937,-3708,4477,1.01051735877991
286722,0.078702069818974,0.074404992163181,0.056810781359673,53778.625,2712,-1537,4676,0.986902356147766
286742,0.075940266251564,-0.021654019132257,0.037922322750092,53873.3671875,3558,3393,4709,0.988947212696075
286762,-0.006656892597675,0.005726037546992,0.079798310995102,53918.2421875,1127,2464,5127,1.00665533542633
286782,0.051936484873295,-0.044341269880533,0.068667978048325,53896.25390625,422,3859,4864,0.997198939323425
286802,0.015753092244268,-0.0474663823843,0.064575240015984,53924.32421875,2632,-204,5079,0.993603825569153
286822,0.076074495911598,-0.013613506220281,0.0980024933815,54461.59765625,2068,175,5399,0.9903843998909
286842,-0.026014367118478,0.010654149577022,0.028030332177878,54498.87890625,386,-641,5055,1.01482462882996
286862,0.017290279269219,0.029906935989857,0.090069346129894,54533.61328125,894,1030,5346,1.0043762922287
286882,-0.003995025530458,0.005888542160392,0.071167431771755,54589.890625,2378,1724,5567,0.981143236160278
286902,0.00363363395445,-0.076748125255108,0.056526001542807,54678.7734375,4028,-336,5331,0.994048118591309
286922,-0.037384044378996,-0.054667968302965,0.061835270375013,54689.6171875,4928,3759,5700,1.02503132820129
286942,0.008719697594643,-0.028558772057295,0.088609702885151,54657.39453125,2139,1405,5682,1.00893759727478
286962,-0.080347217619419,-0.0061697633937,0.06142258271575,54696.3125,-69,2267,5682,0.997416317462921
286982,0.034901361912489,0.018969740718603,0.050897177308798,54760.9375,658,1859,5771,0.997056424617767
287002,-0.037333831191063,0.045974649488926,0.085536323487759,54754.69140625,416,1715,5969,1.02122485637665
287022,0.027059929445386,-0.021193759515882,0.056206230074167,54822.69140625,3445,610,5982,1.01309609413147
287042,0.005614273715764,0.00830667745322,0.050186783075333,54782.23828125,2281,25,6016,0.999813258647919
287062,0.045849584043026,-0.032060112804175,0.056777138262987,54836.484375,3640,283,6092,0.994739294052124
287082,0.015459184534848,-0.026326494291425,0.04065765440464,54903.86328125,1317,1289,6064,1.00397348403931
287102,0.039826270192862,0.030989991500974,0.06651146709919,54924.58984375,2867,1385,6308,1.01733124256134
287122,0.02645000256598,-0.024652130901814,0.058076690882444,55409.484375,1695,3534,6397,1.00853538513184
287142,0.030456651002169,-0.074035331606865,0.050287891179323,55425.890625,2867,2148,6354,1.0124260187149
287162,0.050774946808815,-0.061455059796572,0.073391765356064,55448.92578125,1376,4131,6643,1.00509977340698
287182,-0.034625809639692,0.006451254244894,0.06581711769104,55511.86328125,2291,2235,6599,1.00870931148529
287202,-0.031673830002546,-0.024013698101044,0.098605796694756,55510.3671875,804,2509,6993,1.01142835617065
287222,-0.021703017875552,0.036863353103399,0.064184300601482,55347.47265625,1338,2057,6861,1.02550554275513
287242,0.044472116976976,-0.007467647548765,0.095732927322388,55274.09765625,4877,1907,7131,1.01701033115387
287262,0.043686289340258,0.026314059272409,0.039002843201161,55196.96875,3737,4071,6832,1.00090873241425
287282,0.005897361785173,0.057299200445414,0.077659226953983,55220.765625,-327,1220,7131,1.00489366054535
287302,-0.077795952558518,0.007237650919706,0.037158407270908,55247.671875,-239,-1018,7032,0.992764234542847
287322,-0.189842775464058,-0.031975220888853,0.013905170373619,55448.83203125,2946,-998,6927,1.01298105716705
287342,-0.10373593121767,0.072827719151974,0.01806677877903,55443.48828125,3497,-163,7051,1.00867545604706
287362,-0.177730411291122,0.048124432563782,0.022567046806216,55404.89453125,6365,-446,7067,1.01558876037598
287382,-0.109655000269413,-0.030872287228704,-0.016275545582175,55354.71875,3094,-1321,6908,1.01893377304077
287402,-0.093216419219971,-0.077159024775028,0.015922056511045,55304.75,3127,-27,7097,1.01379299163818
287422,-0.091086216270924,-0.09435959905386,0.02711527235806,55385.57421875,65,-226,7205,0.999058425426483
287442,-0.021645791828632,-0.101077392697334,0.010098425671458,55352.80859375,4180,211,7103,1.00879740715027
287462,-0.068719796836376,-0.153194665908814,0.022417902946472,55310.77734375,6737,-1422,7275,1.01910936832428
287482,0.003775690682232,-0.197891026735306,3.08549824694637E-05,55231.82421875,2336,932,7148,1.01220071315765
287502,-0.05993877351284,-0.30117192864418,-0.002459647133946,55197.84375,3357,1247,7220,1.00291264057159
287522,0.008336781524122,-0.317548513412476,-0.010035092942417,55095.546875,-275,1991,7166,1.00334024429321
287542,-0.003347777761519,-0.359707206487656,-0.02710871398449,55099.33203125,2339,524,7033,1.00684654712677
287562,0.014507349580526,-0.303092658519745,0.004616176243871,55052.89453125,-669,454,7266,1.01515996456146
287582,0.10938511043787,-0.244757205247879,-0.026447184383869,54963.0390625,3771,1439,7108,1.00780320167542
287602,0.085552662611008,-0.194837599992752,-0.018093569204211,54906.44140625,698,-2062,7187,1.00938212871552
287622,0.138468235731125,-0.105532936751843,-0.024669857695699,55176.15234375,2029,766,7122,0.992179811000824
287642,0.072893217206001,-0.106410950422287,-0.052604518830776,55231.76953125,74,1114,6964,0.991005122661591
287662,0.0587442740798,-0.015972636640072,-0.030833639204502,55223.296875,1612,1040,7141,1.01440620422363
287682,-0.028519036248326,-0.035604305565357,-0.079830929636955,55192.34375,1831,986,6644,1.00230967998505
287702,-0.031399331986904,-0.015254258178175,-0.072796799242497,55137.26171875,2902,666,6809,1.01496160030365
287722,-0.024931531399489,0.008135435171425,-0.07552457600832,55033.30859375,2528,226,6652,0.996669828891754
287742,-0.020657755434513,0.076833009719849,-0.083870857954025,55026.20703125,3141,684,6565,0.993947446346283
287762,0.00068918132456,0.171035781502724,-0.120407365262508,55034.1484375,2869,-556,6317,1.01062870025635
287782,-0.059689462184906,0.187624543905258,-0.100399121642113,55025.078125,3027,-1413,6363,1.01904582977295
287802,-0.129108309745789,0.140379801392555,-0.143022984266281,54935.37109375,4423,655,6023,1.01843273639679
287822,-0.127442911267281,0.122791491448879,-0.147084251046181,54717.59765625,5471,-770,5855,1.00118589401245
287842,-0.097367726266384,0.13860858976841,-0.173072099685669,54706.99609375,7310,-1220,5525,0.997312724590302
287862,-0.068569995462895,0.114341147243977,-0.200186640024185,54677.34375,4050,1594,5157,1.01201891899109
287882,-0.018550356850028,0.137156128883362,-0.216516390442848,54602.6484375,4717,-1543,5094,1.01348781585693
287902,0.01877629198134,0.18295256793499,-0.246725380420685,54512.53125,3052,-1994,4622,0.998477280139923
287922,0.10112076997757,0.131690859794617,-0.270943731069565,55210.43359375,3941,529,4391,1.00616776943207
287942,0.080407291650772,0.107469111680985,-0.277108252048492,55132.109375,4161,29,4078,1.0166095495224
287962,0.167675703763962,0.101008720695972,-0.288521498441696,55128.62109375,1815,1358,3826,1.00490975379944
287982,0.054277416318655,0.042780581861734,-0.314574837684631,55058.1640625,4571,992,3423,1.02823877334595
288002,0.134844973683357,0.052912998944521,-0.318998038768768,54875.42578125,4507,-1335,3162,1.01928794384003
288022,0.076277762651444,0.070426911115646,-0.303233742713928,54335.94140625,1666,-989,2947,1.01550197601318
288042,0.046685833483934,0.079517185688019,-0.303058445453644,54197.04296875,6740,-704,2730,1.02734637260437
288062,-0.063666798174381,0.057254023849964,-0.303133100271225,54084.6875,3219,-836,2572,0.999366283416748
288082,-0.000104195503809,0.039501693099737,-0.268455982208252,54030.7734375,7558,547,2542,1.01252579689026
288102,0.104180686175823,0.128748536109924,-0.262989193201065,53839.04296875,2548,-1820,2310,1.00231337547302
288122,0.088170804083347,0.061445243656635,-0.261505544185638,54454.16796875,3793,-91,2152,1.01723515987396
288142,0.091922841966152,0.034201934933663,-0.201182067394257,54355.8515625,-196,340,2306,1.00957834720612
288162,0.016816396266222,-0.082185477018356,-0.227693617343903,54307.5859375,2626,1752,2009,1.00658714771271
288182,0.089704535901547,-0.015458812937141,-0.157222017645836,54209.8828125,5114,672,2472,0.988828361034393
288202,0.080169297754765,-0.052111368626356,-0.164258703589439,54214.4609375,5809,1208,2618,1.00930678844452
288222,0.071974225342274,-0.029417978599668,-0.143325164914131,53800.9765625,3906,-1280,2455,1.00647485256195
288242,0.119018442928791,0.036562144756317,-0.096593953669071,53702.4296875,3359,-1630,2344,1.00925278663635
288262,0.070505425333977,-0.033342283219099,-0.099579900503159,53633.44140625,4036,429,2090,1.00122702121735
288282,0.077902153134346,-0.018787058070302,-0.075852081179619,53596.65234375,4098,-311,2405,0.993280112743378
288302,0.05294955894351,0.03082244284451,-0.039034985005856,53550.05078125,1334,-1120,2640,1.00328397750855
288322,-0.008923709392548,0.004619686864316,-0.044273085892201,53239.01171875,988,128,2551,0.991913616657257
288342,-0.005511105060577,-0.029575867578387,-0.017736747860909,53204.49609375,6378,-1560,2861,0.992679059505463
288362,0.067393556237221,0.032880287617445,-0.005311630200595,53141.05078125,4509,-732,3052,0.977298021316528
288382,0.065004356205463,-0.035154700279236,0.005773833487183,53161.51171875,3096,-1138,2630,1.00216746330261
288402,0.000606181100011,0.038098596036434,0.011806692928076,53123.9140625,476,-1350,3259,0.986178517341614
288422,-0.055610276758671,-0.05676630884409,0.010205514729023,53131.453125,1650,-518,2758,0.988330721855164
288442,0.004004857037216,-0.059623975306749,0.028809638693929,53071.63671875,5354,-926,3033,0.981953799724579
288462,-0.037424422800541,-0.053785409778357,0.013364846818149,53095.92578125,2965,-1228,2932,0.98771071434021
288482,-0.040230885148048,-0.049011845141649,-0.006219158414751,53087.57421875,3504,-1357,2964,0.98286783695221
288502,-0.123333759605885,-0.080471083521843,0.030983006581664,53158.0390625,2229,-1165,3614,0.984251618385315
288522,-0.109861791133881,-0.105385407805443,0.018926229327917,53160.765625,6340,974,3678,0.982951521873474
288542,-0.045526929199696,-0.043688867241144,-0.011924425140023,53190.2890625,4075,601,2375,0.975443542003632
288562,-0.024230757728219,-0.039321023970842,0.010119975544512,53195.984375,3387,-1869,2555,0.997036635875702
288582,-0.047026257961989,-0.013806654140353,0.020786780864,53212.8125,3594,-2536,3213,0.984118938446045
288602,-0.093066059052944,-0.032376501709223,-0.003087005810812,53236.265625,456,-1487,2317,0.991959989070892
288622,-0.043956700712442,-0.051703490316868,-0.006298984866589,53593.5546875,7031,-1076,3558,0.978056490421295
288642,-0.008055370301008,-0.057573609054089,-0.00387170095928,53646.05078125,5642,409,2701,0.995336294174194
288662,-0.076404571533203,-0.081553384661675,-0.002761819399893,53704.15625,2504,-324,3050,0.986190974712372
288682,-0.048279087990522,-0.006516456138343,0.020711921155453,53756.71875,2577,-935,3218,1.00617265701294
288702,-0.156613677740097,0.004983978811651,0.020077463239431,53756.21875,243,-2357,3652,0.992545664310455
288722,-0.098959743976593,0.025961818173528,0.022578701376915,54099.7265625,6804,194,2810,0.989891648292542
288742,-0.027642298489809,0.059738572686911,0.020552655681968,54098.5078125,6657,125,3404,0.985252141952515
288762,-0.025252420455217,0.032265745103359,0.010819546878338,54153.109375,6085,-966,3188,1.00083589553833
288782,-0.0331726744771,0.00755160395056,0.011006123386324,54199.51171875,2598,-3463,3428,1.00472593307495
288802,-0.104251518845558,0.057067342102528,0.036832999438048,54210.66015625,2489,-1613,3374,1.00485813617706
288822,-0.08124877512455,-0.036146212369204,0.01705370284617,54797.25,2985,-891,3139,1.003497838974
288842,-0.106608301401138,0.002483298070729,0.018162593245506,54817.6953125,4847,-2061,3288,0.98569244146347
288862,0.018221357837319,-0.020263684913516,0.02581843174994,54882.04296875,4766,-819,3337,1.01602792739868
288882,-0.040786184370518,-0.032438796013594,0.003254258073866,54842.625,5220,-967,3094,1.01208472251892
288902,-0.032613154500723,-0.084848627448082,-0.039329309016466,54829.26171875,4520,1033,3174,1.01520705223084
288922,-0.067867055535317,-0.054177068173885,-0.02413085848093,54666.1640625,3641,-1421,2789,1.0155371427536
